Inokulasyondan_sonra_gecen_sure	Kulturleme_kosulu	Patojen	Bitki_numarasi	Tekil_bitki_numarasi	Gozlem	Fotosentez	Iletkenlik
17	Nemli	P. multivora 	7	120	4	2.39086792600745	-1.42912336416837
17	Nemli	P. multivora 	7	120	5	2.39303925138818	-1.43670058380875
17	Nemli	P. multivora 	7	120	6	2.38933915796511	-1.43601073108552
17	Nemli	P. multivora 	7	120	7	2.40089254285701	-1.45463609464319
17	Nemli	P. multivora 	7	120	8	2.4031993548881	-1.45490042885363
17	Nemli	P. multivora 	7	120	9	2.40585854434753	-1.42104663041528
17	Nemli	P. multivora 	7	120	10	2.40778258366402	-1.45369243354659
17	Kurak	P. cinnamomi 	2	121	1	-2.52551642932745	-6.00878935872645
17	Kurak	P. cinnamomi 	2	121	2	-2.38947863329033	-5.68366078062017
17	Kurak	P. cinnamomi 	2	121	3	-2.66768332773388	-5.90898395195997
17	Kurak	P. cinnamomi 	2	121	4	-2.63049319869739	-6.74391597156707
17	Kurak	P. cinnamomi 	2	121	5	-2.53853135031836	-5.78073533582578
17	Kurak	P. cinnamomi 	2	121	6	-2.64863000784816	-5.93242423847669
17	Kurak	P. cinnamomi 	2	121	7	-2.48047476113088	-6.19526930417012
17	Kurak	P. cinnamomi 	2	121	8	-2.53039560514827	-5.85077190753107
17	Kurak	P. cinnamomi 	2	121	9	-2.51492135401706	-6.05367192081563
17	Kurak	P. cinnamomi 	2	121	10	-2.90166259011996	-5.94640284884662
17	Nemli	Kontrol	9	122	1	2.31332940954723	-2.02465852107609
17	Nemli	Kontrol	9	122	2	2.33184983355709	-1.99393640917376
17	Nemli	Kontrol	9	122	3	2.34159226219459	-1.97140249329581
17	Nemli	Kontrol	9	122	4	2.3436380141287	-1.93647650512719
17	Nemli	Kontrol	9	122	5	2.34882119069169	-1.91588786491771
17	Nemli	Kontrol	9	122	6	2.35546798195644	-1.9242073713262
17	Nemli	Kontrol	9	122	7	2.36153002916333	-1.94357808942143
17	Nemli	Kontrol	9	122	8	2.36581349567609	-1.86751212883131
17	Nemli	Kontrol	9	122	9	2.36886362037985	-1.86932470437263
17	Nemli	Kontrol	9	122	10	2.37186121676128	-1.86792235465521
13	Nemli	Kontrol	10	123	1	1.73731817438061	-2.93601611132086
13	Nemli	Kontrol	10	123	2	1.74327149257038	-2.93123050934195
13	Nemli	Kontrol	10	123	3	1.74579126241391	-2.9068962788588
13	Nemli	Kontrol	10	123	4	1.75082027912539	-2.90005416144506
13	Nemli	Kontrol	10	123	5	1.75274171327757	-2.92443269123795
13	Nemli	Kontrol	10	123	6	1.75798964559999	-2.89038642000365
13	Nemli	Kontrol	10	123	7	1.75840038607937	-2.8829405716825
13	Nemli	Kontrol	10	123	8	1.76209626718371	-2.87687218257443
13	Nemli	Kontrol	10	123	9	1.76243483522532	-2.89761877218439
13	Nemli	Kontrol	10	123	10	1.76691310428506	-2.8984716153518
13	Kurak	P. cinnamomi 	2	124	1	0.0455802856360274	-4.82995746247865
13	Kurak	P. cinnamomi 	2	124	2	0.0428079472899693	-4.82863391355325
13	Kurak	P. cinnamomi 	2	124	3	0.0765564426305239	-4.96057579301875
13	Kurak	P. cinnamomi 	2	124	4	0.0631888588780803	-4.95831607864573
13	Kurak	P. cinnamomi 	2	124	5	0.0544330739169813	-4.85886225289857
13	Kurak	P. cinnamomi 	2	124	6	0.0598055438754292	-4.78297296784131
13	Kurak	P. cinnamomi 	2	124	7	0.043962666722087	-4.79294128459879
13	Kurak	P. cinnamomi 	2	124	8	0.0497848340831616	-4.82144401298527
13	Kurak	P. cinnamomi 	2	124	9	0.0701059010396849	-5.03503890470172
13	Kurak	P. cinnamomi 	2	124	10	0.0548442449933478	-4.90942957265476
13	Kurak	P. multivora 	2	125	1	-0.214568805996637	-5.01985582281979
13	Kurak	P. multivora 	2	125	2	-0.209537985711138	-4.9759521679295
13	Kurak	P. multivora 	2	125	3	-0.199823768428343	-5.26344088360566
13	Kurak	P. multivora 	2	125	4	-0.20149689611638	-5.17433704049327
13	Kurak	P. multivora 	2	125	5	-0.197581282837821	-5.08855964706828
13	Kurak	P. multivora 	2	125	6	-0.201352625034389	-5.08158665359802
13	Kurak	P. multivora 	2	125	7	-0.228918963194864	-5.23678134841472
13	Kurak	P. multivora 	2	125	8	-0.229172038683949	-5.0843136969896
13	Kurak	P. multivora 	2	125	9	-0.249097342262029	-5.14526157160282
13	Kurak	P. multivora 	2	125	10	-0.247083022461811	-5.10279433396112
13	Nemli	P. multivora 	6	126	1	1.24398378772956	-3.29238316589845
13	Nemli	P. multivora 	6	126	2	1.25969328116316	-3.21596690986686
13	Nemli	P. multivora 	6	126	3	1.30915539043524	-3.1978139662269
13	Nemli	P. multivora 	6	126	4	1.31720697918482	-3.20418471956244
13	Nemli	P. multivora 	6	126	5	1.32825961570769	-3.13515525038446
13	Nemli	P. multivora 	6	126	6	1.33480571844258	-3.08714611993365
13	Nemli	P. multivora 	6	126	7	1.34190264046241	-3.09337222517029
13	Nemli	P. multivora 	6	126	8	1.34818144633135	-3.06526013812422
13	Nemli	P. multivora 	6	126	9	1.3587177015425	-3.06406439195778
13	Nemli	P. multivora 	6	126	10	1.36993253601865	-3.05864885740992
13	Nemli	P. multivora 	2	127	1	1.04410102849382	-3.75666175863284
13	Nemli	P. multivora 	2	127	2	1.06062236269212	-3.72472746442898
13	Nemli	P. multivora 	2	127	3	1.09448495794466	-3.64371914609898
13	Nemli	P. multivora 	2	127	4	1.10848837518108	-3.64383454227353
13	Nemli	P. multivora 	2	127	5	1.13970043176769	-3.55474332437976
13	Nemli	P. multivora 	2	127	6	1.16911333637423	-3.57712472110596
13	Nemli	P. multivora 	2	127	7	1.19071699886396	-3.53813332892567
13	Nemli	P. multivora 	2	127	8	1.20206932976714	-3.51588650714839
13	Nemli	P. multivora 	2	127	9	1.24088982948801	-3.44729068263841
13	Nemli	P. multivora 	2	127	10	1.3129361337988	-3.4370594158975
13	Kurak	Kontrol	10	128	1	-1.06721626059687	-5.27552450856879
13	Kurak	Kontrol	10	128	2	-1.00324711128527	-5.17851627963865
13	Kurak	Kontrol	10	128	3	-0.966199987117483	-5.58867501516358
13	Kurak	Kontrol	10	128	4	-0.978142795439094	-5.52004941450198
13	Kurak	Kontrol	10	128	5	-0.80016840109174	-5.48581847408562
13	Kurak	Kontrol	10	128	6	-0.689284291133542	-5.35637665664341
13	Kurak	Kontrol	10	128	7	-0.567735988960784	-5.10294945146129
13	Kurak	Kontrol	10	128	8	-0.585963627245529	-5.03271113217939
13	Kurak	Kontrol	10	128	9	-0.398319496905543	-5.0111009524983
13	Kurak	Kontrol	10	128	10	-0.342787265710128	-5.02865059960405
13	Nemli	Kontrol	6	129	1	0.130769383286061	-4.69125021499874
13	Nemli	Kontrol	6	129	2	0.177129146198678	-4.55232577520381
13	Nemli	Kontrol	6	129	3	0.310399251254557	-4.56017856047383
13	Nemli	Kontrol	6	129	4	0.366746012057319	-4.42862293512315
13	Nemli	Kontrol	6	129	5	0.395525824000647	-4.41114818052594
13	Nemli	Kontrol	6	129	6	0.434232826651709	-4.25021383798973
13	Nemli	Kontrol	6	129	7	0.447150739186984	-4.27012496707249
13	Nemli	Kontrol	6	129	8	0.473688892189868	-4.26905365547994
13	Nemli	Kontrol	6	129	9	0.500975404857455	-4.27516524588982
13	Nemli	Kontrol	6	129	10	0.506463388437284	-4.26504605423191
13	Nemli	P. multivora 	9	130	1	1.94401242065015	-2.13914339437868
13	Nemli	P. multivora 	9	130	2	1.95033783835596	-2.10628438475975
13	Nemli	P. multivora 	9	130	3	1.95526853911667	-2.06229649753349
13	Nemli	P. multivora 	9	130	4	1.95682456156703	-2.06473006408537
13	Nemli	P. multivora 	9	130	5	1.96239182200343	-2.07910587002387
13	Nemli	P. multivora 	9	130	6	1.96896117442088	-2.05340723444245
13	Nemli	P. multivora 	9	130	7	1.96835231644918	-2.03806191450557
13	Nemli	P. multivora 	9	130	8	1.97067596370502	-2.02893939616804
13	Nemli	P. multivora 	9	130	9	1.97427050876347	-2.03770227965807
13	Nemli	P. multivora 	9	130	10	1.97799015734675	-1.9552323218011
13	Nemli	P. cinnamomi 	6	131	1	1.90864912594028	-2.33815050052428
13	Nemli	P. cinnamomi 	6	131	2	1.91057203236873	-2.35820790412264
13	Nemli	P. cinnamomi 	6	131	3	1.91198365677305	-2.36440939163504
13	Nemli	P. cinnamomi 	6	131	4	1.91072168138249	-2.34292815013978
13	Nemli	P. cinnamomi 	6	131	5	1.91563719432758	-2.33809010193429
13	Nemli	P. cinnamomi 	6	131	6	1.91641941442283	-2.31926600910477
13	Nemli	P. cinnamomi 	6	131	7	1.92089244768288	-2.32216888983536
13	Nemli	P. cinnamomi 	6	131	8	1.92092428392062	-2.31821452877962
13	Nemli	P. cinnamomi 	6	131	9	1.91342969153109	-2.34291230369001
13	Nemli	P. cinnamomi 	6	131	10	1.92603150904738	-2.34067887497286
13	Kurak	P. multivora 	10	132	1	0.590469246892805	-4.33704791531699
13	Kurak	P. multivora 	10	132	2	0.660839993416282	-4.2334134757972
13	Kurak	P. multivora 	10	132	3	0.703468507437062	-4.20435359886492
13	Kurak	P. multivora 	10	132	4	0.73616021683418	-4.18790615968797
13	Kurak	P. multivora 	10	132	5	0.767338585625902	-4.17327284110215
13	Kurak	P. multivora 	10	132	6	0.783410854053478	-4.15447929030607
13	Kurak	P. multivora 	10	132	7	0.796359175900085	-4.1275256355736
13	Kurak	P. multivora 	10	132	8	0.803742944211206	-4.13881671045527
13	Kurak	P. multivora 	10	132	9	0.799558461320711	-4.1347773200048
13	Kurak	P. multivora 	10	132	10	0.805274197724331	-4.1287766408092
13	Kurak	P. cinnamomi 	9	133	1	1.21464992318292	-3.64559520064278
13	Kurak	P. cinnamomi 	9	133	2	1.22793706880838	-3.57796553916234
13	Kurak	P. cinnamomi 	9	133	3	1.27966948510638	-3.54632416459419
13	Kurak	P. cinnamomi 	9	133	4	1.29565912962121	-3.49563648696206
13	Kurak	P. cinnamomi 	9	133	5	1.29814840683169	-3.43707695384843
13	Kurak	P. cinnamomi 	9	133	6	1.31240597066404	-3.47377584872076
13	Kurak	P. cinnamomi 	9	133	7	1.32230361952371	-3.47552277437309
13	Kurak	P. cinnamomi 	9	133	8	1.3369445737406	-3.44674116254073
13	Kurak	P. cinnamomi 	9	133	9	1.35395311205598	-3.44787501829001
13	Kurak	P. cinnamomi 	9	133	10	1.36098092004914	-3.45925967093328
13	Nemli	Kontrol	8	134	1	1.60841847778713	-2.68416919582475
13	Nemli	Kontrol	8	134	2	1.61314108103355	-2.7109128997167
13	Nemli	Kontrol	8	134	3	1.61742175259541	-2.70342581507638
13	Nemli	Kontrol	8	134	4	1.61630102669473	-2.62332459073783
13	Nemli	Kontrol	8	134	5	1.6166941036868	-2.61686324648337
13	Nemli	Kontrol	8	134	6	1.61886835272204	-2.61112022024786
13	Nemli	Kontrol	8	134	7	1.61575002506957	-2.6557806683904
13	Nemli	Kontrol	8	134	8	1.62148533690794	-2.6310567716017
13	Nemli	Kontrol	8	134	9	1.62184279454872	-2.63116841310653
13	Nemli	Kontrol	8	134	10	1.62566850426769	-2.62721473082492
9	Kurak	P. multivora 	5	135	1	-2.55424369906876	-5.61009433692386
9	Kurak	P. multivora 	5	135	2	-2.43017937945068	-5.39357288784617
9	Kurak	P. multivora 	5	135	3	-2.38647906142768	-5.97185017282441
9	Kurak	P. multivora 	5	135	4	-2.399629582845	-5.70178327438945
9	Kurak	P. multivora 	5	135	5	-2.18118808007198	-5.71127880204045
9	Kurak	P. multivora 	5	135	6	-2.35034099869321	-5.60149893804677
9	Kurak	P. multivora 	5	135	7	-2.26797372696286	-5.52841579706363
9	Kurak	P. multivora 	5	135	8	-2.14426353765927	-5.55286361152721
9	Kurak	P. multivora 	5	135	9	-2.04835284236669	-5.86627293397102
9	Kurak	P. multivora 	5	135	10	-2.05611305127633	-5.72841190424266
9	Kurak	Kontrol	10	136	1	-1.92602617212693	-5.76264465673237
9	Kurak	Kontrol	10	136	2	-1.89502647780186	-5.57797809616119
9	Kurak	Kontrol	10	136	3	-1.92580960437622	-5.58323978368708
9	Kurak	Kontrol	10	136	4	-1.88788390905211	-5.98533298362278
9	Kurak	Kontrol	10	136	5	-1.78343545813605	-6.4091593338098
9	Kurak	Kontrol	10	136	6	-1.88398421149408	-5.90519364420163
9	Kurak	Kontrol	10	136	7	-1.8370940928606	-5.90271255253912
9	Kurak	Kontrol	10	136	8	-1.82747108152379	-5.92710741742084
9	Kurak	Kontrol	10	136	9	-1.89436409916313	-5.58661696296183
9	Kurak	Kontrol	10	136	10	-1.92569269800648	-5.62237688074955
9	Kurak	P. cinnamomi 	5	137	1	-0.0992687382685483	-4.84456825409374
9	Kurak	P. cinnamomi 	5	137	2	-0.088390334951654	-4.82283328246713
9	Kurak	P. cinnamomi 	5	137	3	-0.045736891404354	-4.72112899905074
9	Kurak	P. cinnamomi 	5	137	4	0.00869972045300629	-4.72109048262053
9	Kurak	P. cinnamomi 	5	137	5	0.0767187525273544	-4.72886961402895
9	Kurak	P. cinnamomi 	5	137	6	0.143916923690082	-4.67893632426598
9	Kurak	P. cinnamomi 	5	137	7	0.162977277690192	-4.68299368293233
9	Kurak	P. cinnamomi 	5	137	8	0.205398033245253	-4.628778072107
9	Kurak	P. cinnamomi 	5	137	9	0.248836576495722	-4.5875192837575
9	Kurak	P. cinnamomi 	5	137	10	0.25254985804541	-4.58355126797052
9	Nemli	P. multivora 	3	138	1	2.25141614098092	-1.69689092329325
9	Nemli	P. multivora 	3	138	2	2.26141134380287	-1.69052725388773
9	Nemli	P. multivora 	3	138	3	2.25307532065875	-1.75149455336731
9	Nemli	P. multivora 	3	138	4	2.23700213638358	-1.88890175391205
9	Nemli	P. multivora 	3	138	5	2.16384647381006	-2.19044813536962
9	Nemli	P. multivora 	3	138	6	2.12411985913952	-2.29627274783098
9	Nemli	P. multivora 	3	138	7	2.1128830185415	-2.34615941335718
9	Nemli	P. multivora 	3	138	8	2.08934690951723	-2.34335925532494
9	Nemli	P. multivora 	3	138	9	2.06439928190607	-2.45150448158349
9	Nemli	P. multivora 	3	138	10	2.04082027949991	-2.50454739666752
9	Kurak	Kontrol	5	139	1	-2.58607870928762	-6.08967071624435
9	Kurak	Kontrol	5	139	2	-2.55747908455984	-5.95914915939218
9	Kurak	Kontrol	5	139	3	-2.42358162766208	-6.76474470608241
9	Kurak	Kontrol	5	139	4	-2.49084952976955	-6.39016041828537
9	Kurak	Kontrol	5	139	5	-2.39871711141523	-6.19932005832111
9	Kurak	Kontrol	5	139	6	-2.5104899083858	-6.2559859765838
9	Kurak	Kontrol	5	139	7	-2.65347905050986	-6.08469537027353
9	Kurak	Kontrol	5	139	8	-2.37647878964486	-6.01913959273364
9	Kurak	Kontrol	5	139	9	-2.5119938869045	-6.13862114266433
9	Kurak	Kontrol	5	139	10	-2.3954059158201	-5.62168188587322
9	Kurak	P. cinnamomi 	1	140	1	-0.861194675036742	-5.34449157531435
9	Kurak	P. cinnamomi 	1	140	2	-0.864307482934996	-5.37634593729119
9	Kurak	P. cinnamomi 	1	140	3	-0.888523076468125	-5.43091685067706
9	Kurak	P. cinnamomi 	1	140	4	-0.899571729064831	-5.39002659755763
9	Kurak	P. cinnamomi 	1	140	5	-0.853573923736068	-5.42205278252276
9	Kurak	P. cinnamomi 	1	140	6	-0.875329176692942	-5.30715288503549
9	Kurak	P. cinnamomi 	1	140	7	-0.849707801965062	-5.3075478365632
9	Kurak	P. cinnamomi 	1	140	8	-0.777882461821836	-5.39295821040765
9	Kurak	P. cinnamomi 	1	140	9	-0.737562738786164	-5.29120928889418
9	Kurak	P. cinnamomi 	1	140	10	-0.755779449351559	-5.45465076009601
9	Kurak	Kontrol	5	141	1	1.52468944433376	-3.17012578055118
9	Kurak	Kontrol	5	141	2	1.53835015799702	-3.11927198964544
9	Kurak	Kontrol	5	141	3	1.54701151034854	-3.09703140337152
9	Kurak	Kontrol	5	141	4	1.55240526849655	-3.07323519588122
9	Kurak	Kontrol	5	141	5	1.54961171489216	-3.05893947861954
9	Kurak	Kontrol	5	141	6	1.55815123928779	-2.98162355130249
9	Kurak	Kontrol	5	141	7	1.57566654993861	-3.04453883085779
9	Kurak	Kontrol	5	141	8	1.5817561424408	-3.02770549255533
9	Kurak	Kontrol	5	141	9	1.58264434425634	-2.98141826946579
9	Kurak	Kontrol	5	141	10	1.58804849594959	-3.01093237195444
9	Nemli	Kontrol	9	142	1	2.07638425556474	-2.41359894759017
9	Nemli	Kontrol	9	142	2	2.07724321538022	-2.41579074586985
9	Nemli	Kontrol	9	142	3	2.08002237933598	-2.43204960090208
9	Nemli	Kontrol	9	142	4	2.08358469657293	-2.30788868219289
9	Nemli	Kontrol	9	142	5	2.08471156816386	-2.32864302095341
9	Nemli	Kontrol	9	142	6	2.08980536685917	-2.35063713014626
9	Nemli	Kontrol	9	142	7	2.09884402777824	-2.34367666551385
9	Nemli	Kontrol	9	142	8	2.10531199753553	-2.33146746186823
9	Nemli	Kontrol	9	142	9	2.1121587441241	-2.30737057517045
9	Nemli	Kontrol	9	142	10	2.11007455412959	-2.29623078444222
9	Nemli	P. cinnamomi 	1	143	1	1.47139306375941	-2.53161277188248
9	Nemli	P. cinnamomi 	1	143	2	1.47531568861748	-2.54683788485186
9	Nemli	P. cinnamomi 	1	143	3	1.4759503833047	-2.52163321703072
9	Nemli	P. cinnamomi 	1	143	4	1.46852137929548	-2.47557589697228
9	Nemli	P. cinnamomi 	1	143	5	1.46966427542056	-2.4784375555721
9	Nemli	P. cinnamomi 	1	143	6	1.4710746973337	-2.46837655964038
9	Nemli	P. cinnamomi 	1	143	7	1.4708394120178	-2.462093992475
9	Nemli	P. cinnamomi 	1	143	8	1.47094266435288	-2.46958156113526
9	Nemli	P. cinnamomi 	1	143	9	1.46909941814482	-2.42207554545726
9	Nemli	P. cinnamomi 	1	143	10	1.47428797089425	-2.43243403986646
9	Kurak	P. multivora 	7	144	1	1.28422930502104	-3.5875362008602
9	Kurak	P. multivora 	7	144	2	1.28646600425855	-3.59665420965146
9	Kurak	P. multivora 	7	144	3	1.29799897350496	-3.58459699134636
9	Kurak	P. multivora 	7	144	4	1.31073943062668	-3.64999991453836
9	Kurak	P. multivora 	7	144	5	1.30887172873691	-3.61912539507042
9	Kurak	P. multivora 	7	144	6	1.3103893643226	-3.60685624738554
9	Kurak	P. multivora 	7	144	7	1.31421414690548	-3.47448684888245
9	Kurak	P. multivora 	7	144	8	1.32079766187626	-3.51582954652965
9	Kurak	P. multivora 	7	144	9	1.33625660637037	-3.54307037173134
9	Kurak	P. multivora 	7	144	10	1.33378355375886	-3.56156171632027
9	Nemli	P. cinnamomi 	5	145	1	1.70173939737915	-2.58901975711653
9	Nemli	P. cinnamomi 	5	145	2	1.70137613721898	-2.6096841135258
9	Nemli	P. cinnamomi 	5	145	3	1.70127743501467	-2.62148282391591
9	Nemli	P. cinnamomi 	5	145	4	1.70094919282148	-2.61723612728769
9	Nemli	P. cinnamomi 	5	145	5	1.70382742746574	-2.60151711617251
9	Nemli	P. cinnamomi 	5	145	6	1.69952584400592	-2.58114277294559
9	Nemli	P. cinnamomi 	5	145	7	1.69572232646685	-2.5862167129485
9	Nemli	P. cinnamomi 	5	145	8	1.69655195786981	-2.5804909091487
9	Nemli	P. cinnamomi 	5	145	9	1.69632472783292	-2.56315745687476
9	Nemli	P. cinnamomi 	5	145	10	1.69564337306036	-2.56563860693939
9	Kurak	Kontrol	1	146	1	0.447475457375138	-4.61341457778309
9	Kurak	Kontrol	1	146	2	0.461983685296293	-4.60437620127739
9	Kurak	Kontrol	1	146	3	0.472500436501677	-4.44344384550602
9	Kurak	Kontrol	1	146	4	0.490142004706505	-4.57575168485042
9	Kurak	Kontrol	1	146	5	0.495401997609951	-4.48699584912224
9	Kurak	Kontrol	1	146	6	0.535124500120716	-4.56652050122511
9	Kurak	Kontrol	1	146	7	0.541112398641051	-4.55677991128761
9	Kurak	Kontrol	1	146	8	0.536770358465653	-4.44225148640902
9	Kurak	Kontrol	1	146	9	0.550487610313076	-4.34573111881848
9	Kurak	Kontrol	1	146	10	0.549193998974773	-4.39254851603093
9	Nemli	P. multivora 	6	147	1	2.00052994039754	-1.75927258712568
9	Nemli	P. multivora 	6	147	2	2.00655429834495	-1.77189523794709
9	Nemli	P. multivora 	6	147	3	2.00058980464414	-1.75587197045139
9	Nemli	P. multivora 	6	147	4	1.99708459550216	-1.74853239610938
9	Nemli	P. multivora 	6	147	5	2.0038162877476	-1.69725383298212
9	Nemli	P. multivora 	6	147	6	2.00450871011542	-1.72166219661659
9	Nemli	P. multivora 	6	147	7	2.00611285734094	-1.72392146674567
9	Nemli	P. multivora 	6	147	8	2.00905965850729	-1.7117879585505
9	Nemli	P. multivora 	6	147	9	2.00768198994238	-1.68987402664851
9	Nemli	P. multivora 	6	147	10	2.0045059804187	-1.7232504011551
9	Kurak	Patojenler	9	148	1	-2.86969580029923	-6.54238534625793
9	Kurak	Patojenler	9	148	2	-2.80415945858408	-6.48856676899422
9	Kurak	Patojenler	9	148	3	-3.02332197315126	-6.2674330915774
9	Kurak	Patojenler	9	148	4	-2.59490158111314	-6.9769981817243
9	Kurak	Patojenler	9	148	5	-2.53681412432452	-6.89639604011605
9	Kurak	Patojenler	9	148	6	-2.48571251440969	-6.3673508531746
9	Kurak	Patojenler	9	148	7	-2.72622763923401	-6.64511412977384
9	Kurak	Patojenler	9	148	8	-2.53260525912024	-6.55423630989716
9	Kurak	Patojenler	9	148	9	-2.49501481761677	-6.47202676255667
9	Kurak	Patojenler	9	148	10	-2.57678936048106	-6.44482976560099
6	Nemli	Patojenler	4	149	1	1.58549348400914	-3.20801222305513
6	Nemli	Patojenler	4	149	2	1.60747476552156	-3.15417793361822
6	Nemli	Patojenler	4	149	3	1.61500126306062	-3.17284993015458
6	Nemli	Patojenler	4	149	4	1.62434616020306	-3.133360113746
6	Nemli	Patojenler	4	149	5	1.64636352848114	-3.0929890908282
6	Nemli	Patojenler	4	149	6	1.65725517644199	-3.11307419151709
6	Nemli	Patojenler	4	149	7	1.66229589959121	-3.10061417043473
6	Nemli	Patojenler	4	149	8	1.68924630508879	-2.98501481127881
6	Nemli	Patojenler	4	149	9	1.69060877353396	-2.9916712706
6	Nemli	Patojenler	4	149	10	1.69353137155568	-3.00698664710136
6	Nemli	Patojenler	3	150	1	-1.98606864811237	-6.29356527050274
6	Nemli	Patojenler	3	150	2	-1.81340579152583	-6.01945340635519
6	Nemli	Patojenler	3	150	3	-1.71009625067643	-6.05936187606372
6	Nemli	Patojenler	3	150	4	-1.58963824592662	-5.97483715160745
6	Nemli	Patojenler	3	150	5	-1.44133523312313	-5.97702687371041
6	Nemli	Patojenler	3	150	6	-1.43109154625132	-6.07793788704733
6	Nemli	Patojenler	3	150	9	-1.0142312825728	-5.26635175426099
6	Nemli	Patojenler	3	150	10	-0.980789480469331	-4.92328026366224
6	Kurak	Patojenler	4	151	1	-1.48839543453565	-6.24473076460513
6	Kurak	Patojenler	4	151	2	-1.50825534526121	-6.13169766046676
6	Kurak	Patojenler	4	151	3	-1.51163998418905	-5.85547562668012
6	Kurak	Patojenler	4	151	4	-1.51936429223416	-6.03681134646841
6	Kurak	Patojenler	4	151	5	-1.45071433141822	-6.26148851232607
6	Kurak	Patojenler	4	151	6	-1.50429150369552	-6.17267088598867
6	Kurak	Patojenler	4	151	7	-1.50556979735223	-7.96917872504084
6	Kurak	Patojenler	4	151	9	-1.46240792898296	-7.58755394865237
6	Kurak	Patojenler	4	151	10	-1.37153930237163	-6.77905780091988
6	Kurak	P. multivora 	4	152	1	-2.35753992474064	-6.77750100023435
6	Kurak	P. multivora 	4	152	2	-2.55272997117966	-6.57777046885156
6	Kurak	P. multivora 	4	152	3	-2.39956056162243	-6.51303637168096
6	Kurak	P. multivora 	4	152	4	-2.48366379445276	-6.52954763655637
6	Kurak	P. multivora 	4	152	5	-2.28350006624882	-6.55748157936153
6	Kurak	P. multivora 	4	152	6	-2.46561213979685	-6.62004045706663
6	Kurak	P. multivora 	4	152	9	-3.09250536689471	-5.17453723834172
6	Kurak	P. multivora 	4	152	10	-2.96381166064257	-5.36280319574052
6	Kurak	Patojenler	10	153	1	-0.714932327029228	-5.72996126856714
6	Kurak	Patojenler	10	153	2	-0.705691103627557	-5.68040096508833
6	Kurak	Patojenler	10	153	3	-0.689623509985331	-5.49664002081775
6	Kurak	Patojenler	10	153	4	-0.694685589304085	-5.62527318822615
6	Kurak	Patojenler	10	153	5	-0.634955513154806	-5.79311774980667
6	Kurak	Patojenler	10	153	6	-0.639709510889383	-5.99138815002631
6	Kurak	Patojenler	10	153	7	-0.612830245259473	-5.95082676155316
6	Kurak	Patojenler	10	153	8	-0.590113217026856	-5.84760007510568
6	Kurak	Patojenler	10	153	9	-0.589798748785932	-5.70308531772658
6	Kurak	Patojenler	10	153	10	-0.58832913321145	-5.56244855109984
6	Kurak	Kontrol	1	154	1	-1.91766479833408	-5.94840352508166
6	Kurak	Kontrol	1	154	2	-1.89242718664153	-5.80966646063404
6	Kurak	Kontrol	1	154	3	-1.76693628369929	-5.55395079400707
6	Kurak	Kontrol	1	154	4	-1.69274351339227	-5.62378742965697
6	Kurak	Kontrol	1	154	5	-1.727899991088	-5.66725519322803
6	Kurak	Kontrol	1	154	6	-1.72043178793207	-5.73027451023749
6	Kurak	Kontrol	1	154	7	-1.58012694672674	-5.93432268896063
6	Kurak	Kontrol	1	154	8	-1.52359945721502	-6.27306488419407
6	Kurak	Kontrol	1	154	9	-1.46560613265901	-6.17556432399857
6	Kurak	Kontrol	1	154	10	-1.53164020750986	-5.81757342679205
6	Nemli	P. cinnamomi 	7	155	1	-1.46896756451567	-6.07428022925729
6	Nemli	P. cinnamomi 	7	155	2	-1.4856967461864	-5.75895222014967
6	Nemli	P. cinnamomi 	7	155	3	-1.457213717087	-5.65190565055523
6	Nemli	P. cinnamomi 	7	155	4	-1.42331646355001	-5.56238474048347
6	Nemli	P. cinnamomi 	7	155	5	-1.45908182583515	-5.75307556026942
6	Nemli	P. cinnamomi 	7	155	6	-1.41607464036566	-6.29157499957549
6	Nemli	P. cinnamomi 	7	155	7	-1.44078968601345	-6.16204553489763
6	Nemli	P. cinnamomi 	7	155	8	-1.40611104907492	-6.07990283255654
6	Nemli	P. cinnamomi 	7	155	9	-1.41153179900061	-6.16571555854095
6	Nemli	P. cinnamomi 	7	155	10	-1.4475539162138	-6.32083176426476
6	Nemli	Kontrol	1	156	1	2.1429007510778	-2.2762361455668
6	Nemli	Kontrol	1	156	2	2.14567004274655	-2.29095874170555
6	Nemli	Kontrol	1	156	3	2.14579095871772	-2.29215479813411
6	Nemli	Kontrol	1	156	4	2.16305283605917	-2.21052887431085
6	Nemli	Kontrol	1	156	5	2.15714287609238	-2.21821896325468
6	Nemli	Kontrol	1	156	6	2.16328561438603	-2.23635755217862
6	Nemli	Kontrol	1	156	7	2.162448214159	-2.2293113508563
6	Nemli	Kontrol	1	156	8	2.16526435603574	-2.21780002656235
6	Nemli	Kontrol	1	156	9	2.16532579062632	-2.21575105256095
6	Nemli	Kontrol	1	156	10	2.16444508545616	-2.22433721352297
6	Nemli	Kontrol	10	157	1	2.0114482949105	-1.91407875537884
6	Nemli	Kontrol	10	157	2	2.01550882926976	-1.93930962253713
6	Nemli	Kontrol	10	157	3	2.01167198610106	-1.99134613313145
6	Nemli	Kontrol	10	157	4	2.00132342335801	-2.10936302984397
6	Nemli	Kontrol	10	157	5	1.97571328898905	-2.13513936810885
6	Nemli	Kontrol	10	157	6	1.96692769783934	-2.17067803263318
6	Nemli	Kontrol	10	157	7	1.95755704840848	-2.22162458816366
