# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029607-bwa.txt" "results/alignment/bwa/SRR7029607.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029607.sorted.bam
PP_3971	AE015451.2	4479866	4480096	+	231	31
PP_3972	AE015451.2	4480132	4481454	+	1323	319
PP_3974	AE015451.2	4481995	4482978	+	984	475
PP_3975	AE015451.2	4483004	4483462	-	459	88
PP_3976	AE015451.2	4483670	4484353	+	684	62
PP_3977	AE015451.2	4484825	4486123	+	1299	343
PP_3978	AE015451.2	4486129	4486296	+	168	123
PP_3979	AE015451.2	4486396	4486713	+	318	0
PP_3980	AE015451.2	4486713	4487045	+	333	0
PP_3981	AE015451.2	4487112	4488644	+	1533	36
PP_3982	AE015451.2	4489221	4491863	-	2643	2938
PP_3983	AE015451.2	4492118	4492897	+	780	506
PP_3984	AE015451.2	4493382	4493639	-	258	44
PP_3985	AE015451.2	4493711	4495240	-	1530	0
PP_3986	AE015451.2	4495262	4495615	-	354	0
PP_3987	AE015451.2	4495691	4496647	+	957	50
PP_5651	AE015451.2	4496705	4497949	-	1245	672
PP_3988	AE015451.2	4497958	4500003	-	2046	1147
PP_3989	AE015451.2	4500018	4501061	-	1044	589
PP_3990	AE015451.2	4501537	4502205	+	669	6515
PP_3992	AE015451.2	4502372	4503748	+	1377	99
PP_3993	AE015451.2	4503849	4504238	+	390	180
PP_3994	AE015451.2	4504243	4504599	+	357	106
PP_3995	AE015451.2	4504602	4504895	+	294	73
PP_3996	AE015451.2	4504895	4505227	+	333	82
PP_3997	AE015451.2	4505227	4506225	+	999	390
PP_3998	AE015451.2	4506305	4507279	+	975	676
PP_3999	AE015451.2	4507392	4508780	-	1389	2293
PP_4000	AE015451.2	4508784	4510061	-	1278	2362
PP_4001	AE015451.2	4510095	4510466	-	372	117
PP_4002	AE015451.2	4510466	4511788	-	1323	961
PP_4003	AE015451.2	4511804	4512487	-	684	617
PP_4004	AE015451.2	4512490	4514991	-	2502	2434
PP_4005	AE015451.2	4515399	4516076	+	678	425
PP_4006	AE015451.2	4516136	4516840	+	705	1034
PP_4007	AE015451.2	4516945	4517160	+	216	318
PP_4008	AE015451.2	4517252	4519519	-	2268	51178
PP_4009	AE015451.2	4519553	4519912	-	360	6782
PP_4010	AE015451.2	4520143	4520406	+	264	7039
PP_4011	AE015451.2	4520484	4521737	-	1254	15275
PP_4012	AE015451.2	4522152	4524374	+	2223	5316
PP_4013	AE015451.2	4524570	4525007	+	438	119
PP_4014	AE015451.2	4525070	4526191	+	1122	977
PP_4015	AE015451.2	4526191	4526814	+	624	546
PP_4016	AE015451.2	4526955	4528322	+	1368	1890
PP_4017	AE015451.2	4528401	4529570	+	1170	519
PP_4018	AE015451.2	4529566	4529991	+	426	155
PP_4019	AE015451.2	4530162	4532120	+	1959	373
PP_4020	AE015451.2	4532269	4533555	+	1287	216
PP_4021	AE015451.2	4533732	4534559	+	828	2504
PP_4022	AE015451.2	4534682	4535470	+	789	186
PP_4024	AE015451.2	4536288	4536644	+	357	0
PP_4025	AE015451.2	4536666	4538195	+	1530	22
PP_4027	AE015451.2	4538518	4539288	+	771	219
PP_4029	AE015451.2	4539457	4540284	-	828	825
PP_4030	AE015451.2	4540324	4541163	-	840	559
PP_4031	AE015451.2	4541284	4542783	+	1500	261
PP_4032	AE015451.2	4542933	4543475	+	543	562
PP_4033	AE015451.2	4543566	4544522	+	957	4748
PP_4034	AE015451.2	4544525	4545805	-	1281	13608
PP_4035	AE015451.2	4545858	4547345	-	1488	11584
PP_4036	AE015451.2	4547689	4549125	+	1437	29196
PP_4037	AE015451.2	4549264	4550628	+	1365	11650
PP_4038	AE015451.2	4550632	4551903	+	1272	12332
PP_4039	AE015451.2	4552090	4552608	-	519	612
PP_4040	AE015451.2	4552709	4553062	-	354	789
PP_4041	AE015451.2	4553132	4554925	-	1794	2745
PP_4042	AE015451.2	4554994	4556496	-	1503	2408
PP_4043	AE015451.2	4556496	4557476	-	981	3203
PP_4044	AE015451.2	4557643	4557843	+	201	650
PP_4045	AE015451.2	4557892	4558155	-	264	108
PP_4046	AE015451.2	4558204	4559163	-	960	319
PP_4047	AE015451.2	4559182	4560135	-	954	154
PP_4048	AE015451.2	4560148	4561548	-	1401	123
PP_4049	AE015451.2	4561548	4563860	-	2313	44
PP_4050	AE015451.2	4564758	4566314	+	1557	3846
PP_4051	AE015451.2	4566332	4568071	+	1740	2460
PP_4052	AE015451.2	4568071	4570137	+	2067	2847
PP_4053	AE015451.2	4570137	4572908	+	2772	5140
PP_4054	AE015451.2	4572908	4573189	+	282	1079
PP_4055	AE015451.2	4573329	4575479	+	2151	3167
PP_4056	AE015451.2	4575604	4576395	+	792	1635
PP_4057	AE015451.2	4576715	4577788	+	1074	294
PP_4058	AE015451.2	4577903	4580110	-	2208	6785
PP_4059	AE015451.2	4580110	4583427	-	3318	2970
PP_4060	AE015451.2	4583601	4585583	-	1983	3618
PP_4061	AE015451.2	4585756	4585914	+	159	945
PP_4063	AE015451.2	4586135	4587814	-	1680	161
PP_4064	AE015451.2	4588136	4589296	+	1161	230
PP_4065	AE015451.2	4589319	4590923	+	1605	308
PP_4066	AE015451.2	4590930	4591742	+	813	88
PP_4067	AE015451.2	4591742	4593691	+	1950	340
PP_4068	AE015451.2	4593996	4594697	-	702	250
PP_4069	AE015451.2	4594785	4595081	+	297	186
PP_4070	AE015451.2	4595533	4596045	+	513	869
PP_4071	AE015451.2	4596185	4599808	-	3624	1076
PP_4072	AE015451.2	4599808	4601271	-	1464	146
PP_4073	AE015451.2	4601262	4601891	-	630	66
PP_4074	AE015451.2	4602166	4602666	+	501	17
PP_4076	AE015451.2	4604171	4604578	+	408	11
PP_4077	AE015451.2	4604585	4606348	+	1764	119
PP_4078	AE015451.2	4606315	4607328	+	1014	45
PP_4079	AE015451.2	4607328	4608122	+	795	56
PP_4080	AE015451.2	4608175	4609509	+	1335	70
PP_4081	AE015451.2	4609514	4610386	+	873	71
PP_4082	AE015451.2	4610523	4611035	+	513	38
PP_4084	AE015451.2	4613145	4613573	+	429	70
PP_4085	AE015451.2	4613630	4618219	+	4590	220
PP_5652	AE015451.2	4618246	4618728	+	483	35
PP_5654	AE015451.2	4620991	4621404	+	414	0
PP_4091	AE015451.2	4625974	4627503	-	1530	21
PP_4092	AE015451.2	4627525	4627881	-	357	1
PP_5655	AE015451.2	4629582	4629725	+	144	5
PP_4094	AE015451.2	4629741	4630223	+	483	11
PP_4096	AE015451.2	4631661	4632392	+	732	138
PP_4097	AE015451.2	4632696	4633253	-	558	640
PP_4098	AE015451.2	4633290	4635110	-	1821	1480
PP_4099	AE015451.2	4635120	4635755	-	636	960
PP_4100	AE015451.2	4635822	4636208	-	387	620
PP_4101	AE015451.2	4636319	4636759	-	441	677
PP_4102	AE015451.2	4636773	4637156	-	384	357
PP_4103	AE015451.2	4637285	4638898	+	1614	877
PP_4104	AE015451.2	4639085	4639777	-	693	916
PP_4105	AE015451.2	4639868	4640362	-	495	576
PP_4106	AE015451.2	4640423	4641802	-	1380	88
PP_4107	AE015451.2	4642058	4642951	+	894	126
PP_4108	AE015451.2	4643134	4644381	+	1248	547
PP_4109	AE015451.2	4644391	4644690	-	300	163
PP_5658	AE015451.2	4644880	4645359	+	480	234
PP_4111	AE015451.2	4645436	4647544	+	2109	6085
PP_4112	AE015451.2	4647681	4649138	-	1458	411
PP_4113	AE015451.2	4649207	4650913	-	1707	305
PP_4114	AE015451.2	4650970	4652142	-	1173	152
PP_4115	AE015451.2	4652229	4653029	+	801	402
PP_5659	AE015451.2	4653160	4653489	+	330	126
PP_4116	AE015451.2	4653523	4654845	+	1323	292
PP_4118	AE015451.2	4655106	4655798	+	693	2149
PP_4119	AE015451.2	4656185	4656595	+	411	994
PP_4120	AE015451.2	4656608	4657282	+	675	5615
PP_4121	AE015451.2	4657365	4659143	+	1779	4006
PP_4122	AE015451.2	4659149	4659643	+	495	1163
PP_4123	AE015451.2	4659643	4661001	+	1359	4189
PP_4124	AE015451.2	4661137	4663848	+	2712	5360
PP_4125	AE015451.2	4663848	4664852	+	1005	1666
PP_4126	AE015451.2	4664867	4665412	+	546	822
PP_4127	AE015451.2	4665426	4665923	+	498	1045
PP_4128	AE015451.2	4665930	4666235	+	306	357
PP_4129	AE015451.2	4666235	4668085	+	1851	3138
PP_4130	AE015451.2	4668129	4669658	+	1530	1974
PP_4131	AE015451.2	4669669	4671135	+	1467	1698
PP_4132	AE015451.2	4671232	4671492	-	261	43
PP_4133	AE015451.2	4671672	4672046	+	375	331
PP_4134	AE015451.2	4672049	4672408	-	360	111
PP_4135	AE015451.2	4672404	4672748	-	345	14
PP_4136	AE015451.2	4672763	4673008	-	246	14
PP_4137	AE015451.2	4673229	4675298	+	2070	1530
PP_4138	AE015451.2	4675408	4675965	-	558	6250
PP_4139	AE015451.2	4676122	4676337	+	216	312
PP_4140	AE015451.2	4676327	4678573	-	2247	2684
PP_4141	AE015451.2	4678704	4679459	-	756	796
PP_4142	AE015451.2	4679513	4679956	-	444	512
PP_4143	AE015451.2	4679975	4680772	-	798	1307
PP_4144	AE015451.2	4680831	4681607	+	777	644
PP_4145	AE015451.2	4681711	4683138	+	1428	2884
PP_4146	AE015451.2	4683362	4685188	+	1827	381
PP_4147	AE015451.2	4685188	4687020	+	1833	930
PP_4148	AE015451.2	4687025	4688095	+	1071	294
PP_4149	AE015451.2	4688100	4689116	+	1017	391
PP_4150	AE015451.2	4689121	4690722	+	1602	1012
PP_4151	AE015451.2	4690867	4691337	+	471	375
PP_4152	AE015451.2	4691337	4691909	+	573	201
PP_4154	AE015451.2	4692126	4695053	+	2928	466
PP_4155	AE015451.2	4695063	4696283	-	1221	151
PP_4156	AE015451.2	4696374	4697276	+	903	204
PP_4157	AE015451.2	4697344	4698036	-	693	834
PP_4158	AE015451.2	4698036	4700687	-	2652	438
PP_4159	AE015451.2	4700840	4701394	-	555	27
PP_4160	AE015451.2	4701408	4703459	-	2052	32
PP_4161	AE015451.2	4703472	4705163	-	1692	72
PP_5660	AE015451.2	4705176	4705262	-	87	4
PP_4162	AE015451.2	4705442	4706491	-	1050	616
PP_4163	AE015451.2	4706507	4707298	-	792	908
PP_4164	AE015451.2	4707411	4708262	-	852	433
PP_4165	AE015451.2	4708262	4709122	-	861	475
PP_4166	AE015451.2	4709143	4709514	-	372	194
PP_4167	AE015451.2	4709680	4710135	-	456	482
PP_4168	AE015451.2	4710135	4710479	-	345	363
PP_4169	AE015451.2	4710519	4711541	-	1023	1209
PP_4171	AE015451.2	4711769	4713880	+	2112	1847
PP_4172	AE015451.2	4713883	4714770	+	888	373
PP_4173	AE015451.2	4714770	4716698	+	1929	822
PP_4174	AE015451.2	4716909	4717421	+	513	1986
PP_4175	AE015451.2	4717436	4718653	+	1218	4300
PP_4176	AE015451.2	4718790	4719794	-	1005	124
PP_4177	AE015451.2	4719894	4720772	+	879	744
PP_4178	AE015451.2	4720873	4721595	-	723	1774
PP_4179	AE015451.2	4721662	4723563	-	1902	2874
PP_4180	AE015451.2	4723636	4724115	-	480	99
PP_4181	AE015451.2	4724115	4724588	-	474	48
PP_5661	AE015451.2	4724743	4725012	+	270	1296
PP_4183	AE015451.2	4725086	4725832	-	747	162
PP_4184	AE015451.2	4726071	4727381	-	1311	443
PP_4185	AE015451.2	4727788	4728669	-	882	8158
PP_4186	AE015451.2	4728672	4729835	-	1164	12757
PP_4187	AE015451.2	4730010	4731443	-	1434	7359
PP_4188	AE015451.2	4731540	4732760	-	1221	6467
PP_4189	AE015451.2	4732806	4735634	-	2829	17269
PP_4190	AE015451.2	4735884	4736585	-	702	5066
PP_4191	AE015451.2	4736600	4738369	-	1770	9018
PP_4192	AE015451.2	4738376	4738741	-	366	1640
PP_4193	AE015451.2	4738738	4739121	-	384	2921
PP_4194	AE015451.2	4739474	4740760	+	1287	2836
PP_4195	AE015451.2	4741519	4741770	-	252	310
PP_4196	AE015451.2	4741903	4742334	-	432	260
PP_4197	AE015451.2	4742402	4743991	-	1590	977
PP_4198	AE015451.2	4744016	4744825	-	810	675
PP_4199	AE015451.2	4744825	4745175	-	351	294
PP_4200	AE015451.2	4745188	4746006	-	819	700
PP_4201	AE015451.2	4746085	4747011	-	927	3812
PP_4202	AE015451.2	4747015	4747761	-	747	3108
PP_4203	AE015451.2	4748297	4749976	+	1680	1336
PP_4204	AE015451.2	4750054	4750452	-	399	292
PP_4205	AE015451.2	4750458	4750751	-	294	203
PP_4206	AE015451.2	4750849	4752171	-	1323	569
PP_4207	AE015451.2	4752247	4752723	-	477	1246
PP_4208	AE015451.2	4752895	4753368	-	474	523
PP_4209	AE015451.2	4753581	4754756	+	1176	126
PP_4210	AE015451.2	4754760	4756721	+	1962	367
PP_4211	AE015451.2	4756728	4758137	+	1410	127
PP_4212	AE015451.2	4758164	4759783	-	1620	84
PP_4213	AE015451.2	4759939	4761324	+	1386	79
PP_4214	AE015451.2	4761342	4762625	+	1284	110
PP_4215	AE015451.2	4762663	4763565	+	903	86
PP_4216	AE015451.2	4763603	4765258	+	1656	323
PP_4217	AE015451.2	4765348	4767783	+	2436	538
PP_4218	AE015451.2	4767858	4768811	-	954	26
PP_4219	AE015451.2	4768857	4779266	-	10410	478
PP_4220	AE015451.2	4779430	4787313	-	7884	559
PP_4221	AE015451.2	4787318	4793839	-	6522	286
PP_4222	AE015451.2	4793998	4794978	-	981	85
PP_4223	AE015451.2	4795087	4796442	-	1356	178
PP_4224	AE015451.2	4796663	4797982	-	1320	707
PP_4225	AE015451.2	4797982	4798662	-	681	683
PP_4226	AE015451.2	4798903	4799385	+	483	89
PP_5664	AE015451.2	4799400	4800014	+	615	23
PP_4227	AE015451.2	4799970	4800437	-	468	37
PP_4228	AE015451.2	4800496	4801110	+	615	8
PP_4229	AE015451.2	4801136	4801759	+	624	45
PP_4230	AE015451.2	4801782	4802345	-	564	106
PP_4231	AE015451.2	4802345	4803313	-	969	587
PP_4232	AE015451.2	4803320	4804528	-	1209	122
PP_4233	AE015451.2	4804534	4805067	-	534	72
PP_4234	AE015451.2	4805063	4807891	-	2829	316
PP_4235	AE015451.2	4808446	4810158	+	1713	269
PP_4236	AE015451.2	4810161	4810994	+	834	111
PP_4237	AE015451.2	4810999	4811754	+	756	207
PP_4238	AE015451.2	4811757	4812077	+	321	28
PP_5665	AE015451.2	4812473	4812712	+	240	10
PP_5666	AE015451.2	4812774	4813634	+	861	10
PP_5667	AE015451.2	4813637	4814425	+	789	13
PP_4240	AE015451.2	4814433	4815632	+	1200	13
PP_5668	AE015451.2	4815632	4816372	+	741	8
PP_5669	AE015451.2	4816375	4817073	+	699	9
PP_4242	AE015451.2	4817305	4818096	+	792	15
PP_4243	AE015451.2	4818239	4831189	-	12951	886
PP_4244	AE015451.2	4831495	4832022	+	528	84
PP_4245	AE015451.2	4832180	4833190	-	1011	543
PP_4246	AE015451.2	4833257	4834054	-	798	754
PP_4247	AE015451.2	4834226	4834774	+	549	2153
PP_4248	AE015451.2	4834852	4835133	+	282	479
PP_4249	AE015451.2	4835254	4835943	-	690	247
PP_4250	AE015451.2	4835994	4837415	+	1422	630
PP_4251	AE015451.2	4837432	4838037	+	606	91
PP_4252	AE015451.2	4838046	4838237	+	192	34
PP_4253	AE015451.2	4838237	4839175	+	939	203
PP_4254	AE015451.2	4839358	4839630	+	273	639
PP_4255	AE015451.2	4839635	4841074	+	1440	4934
PP_4256	AE015451.2	4841077	4841682	+	606	2257
PP_4257	AE015451.2	4841691	4841879	+	189	446
PP_4258	AE015451.2	4841879	4842853	+	975	3151
PP_4259	AE015451.2	4843153	4844565	+	1413	1000
PP_4260	AE015451.2	4844584	4845111	+	528	639
PP_4261	AE015451.2	4845251	4847722	+	2472	1044
PP_4262	AE015451.2	4847704	4847916	+	213	76
PP_4263	AE015451.2	4847912	4848592	+	681	364
PP_4264	AE015451.2	4848701	4850080	+	1380	888
PP_4265	AE015451.2	4850270	4851001	+	732	2626
PP_4266	AE015451.2	4851060	4851605	+	546	711
PP_4267	AE015451.2	4851730	4852329	-	600	377
PP_4268	AE015451.2	4852629	4852961	-	333	917
PP_4269	AE015451.2	4853028	4855100	-	2073	2138
PP_4270	AE015451.2	4855222	4856025	+	804	1924
PP_5670	AE015451.2	4856227	4856499	-	273	66
PP_5671	AE015451.2	4856956	4857147	+	192	62
PP_4271	AE015451.2	4857183	4857359	+	177	39
PP_4272	AE015451.2	4857381	4857935	-	555	28
PP_4273	AE015451.2	4857950	4858366	+	417	49
PP_4274	AE015451.2	4858722	4861049	-	2328	1651
PP_4275	AE015451.2	4861289	4862239	-	951	3170
PP_4276	AE015451.2	4862387	4865872	-	3486	3246
PP_4277	AE015451.2	4865879	4866535	-	657	929
PP_4278	AE015451.2	4866804	4868255	+	1452	1018
PP_4279	AE015451.2	4868251	4870647	+	2397	913
PP_4280	AE015451.2	4870770	4871612	+	843	296
PP_4281	AE015451.2	4871626	4872927	+	1302	1381
PP_4282	AE015451.2	4872930	4873619	-	690	3285
PP_4283	AE015451.2	4873780	4874532	-	753	1541
PP_4284	AE015451.2	4874813	4876159	+	1347	222
PP_4285	AE015451.2	4876602	4876952	-	351	183
PP_4286	AE015451.2	4877352	4878275	+	924	99
PP_4287	AE015451.2	4878278	4878790	+	513	85
PP_4288	AE015451.2	4878843	4879343	+	501	39
PP_4289	AE015451.2	4879391	4880728	+	1338	89
PP_4290	AE015451.2	4880918	4882270	+	1353	75
PP_4291	AE015451.2	4882413	4883195	+	783	46
PP_4293	AE015451.2	4883552	4884331	+	780	130
PP_4294	AE015451.2	4884466	4885377	-	912	618
PP_4295	AE015451.2	4885510	4886118	+	609	469
PP_4296	AE015451.2	4886247	4886684	-	438	51
PP_4297	AE015451.2	4886942	4888714	+	1773	167
PP_4298	AE015451.2	4888772	4889551	+	780	164
PP_4299	AE015451.2	4889707	4890597	+	891	242
PP_4300	AE015451.2	4890839	4892110	+	1272	81
PP_4301	AE015451.2	4892110	4893522	+	1413	84
PP_4302	AE015451.2	4893733	4894605	+	873	267
PP_4303	AE015451.2	4894662	4895399	-	738	443
PP_4304	AE015451.2	4895546	4896364	+	819	310
PP_4305	AE015451.2	4896575	4897570	+	996	525
PP_4306	AE015451.2	4897590	4898543	-	954	330
PP_4307	AE015451.2	4898548	4899468	-	921	148
PP_4308	AE015451.2	4899602	4900036	+	435	53
PP_4309	AE015451.2	4900537	4902066	+	1530	166
PP_4310	AE015451.2	4902086	4902811	+	726	58
PP_4311	AE015451.2	4902936	4904126	-	1191	308
PP_4312	AE015451.2	4904174	4904833	-	660	302
PP_4313	AE015451.2	4905071	4905406	-	336	545
PP_4314	AE015451.2	4905537	4906022	-	486	1161
PP_4315	AE015451.2	4906012	4906797	-	786	410
PP_4316	AE015451.2	4906853	4907788	-	936	448
PP_4317	AE015451.2	4907830	4908024	-	195	7
PP_4318	AE015451.2	4908306	4909604	+	1299	33
PP_4319	AE015451.2	4910089	4910502	-	414	901
PP_4320	AE015451.2	4910518	4911711	-	1194	953
PP_5748	AE015451.2	4911707	4912180	-	474	336
PP_4321	AE015451.2	4912180	4912713	-	534	368
PP_4322	AE015451.2	4912713	4914698	-	1986	1170
PP_4323	AE015451.2	4914698	4915150	-	453	151
PP_4324	AE015451.2	4915150	4915323	-	174	28
PP_4325	AE015451.2	4915323	4916087	-	765	502
PP_4326	AE015451.2	4916137	4916802	-	666	207
PP_4327	AE015451.2	4916802	4917431	-	630	145
PP_4328	AE015451.2	4917602	4919155	+	1554	880
PP_4329	AE015451.2	4919155	4919490	+	336	76
PP_4330	AE015451.2	4919592	4922270	+	2679	632
PP_4331	AE015451.2	4922384	4922776	-	393	278
PP_4332	AE015451.2	4922781	4923257	-	477	362
PP_4333	AE015451.2	4923302	4924195	-	894	517
PP_4334	AE015451.2	4924198	4925049	-	852	733
PP_4335	AE015451.2	4925171	4926025	-	855	555
PP_4336	AE015451.2	4926032	4926769	-	738	353
PP_4337	AE015451.2	4926772	4927881	-	1110	610
PP_4338	AE015451.2	4927931	4930171	-	2241	869
PP_4339	AE015451.2	4930187	4930972	-	786	387
PP_4340	AE015451.2	4930998	4931369	-	372	223
PP_4341	AE015451.2	4931480	4932217	-	738	939
PP_4342	AE015451.2	4932217	4933047	-	831	1365
PP_4343	AE015451.2	4933144	4934448	-	1305	2214
PP_4344	AE015451.2	4934463	4936589	-	2127	1514
PP_4345	AE015451.2	4937007	4937696	+	690	179
PP_4346	AE015451.2	4937697	4938752	-	1056	136
PP_4348	AE015451.2	4940549	4941640	+	1092	19
PP_4349	AE015451.2	4941677	4942552	+	876	68
PP_4350	AE015451.2	4942566	4943726	+	1161	98
PP_5673	AE015451.2	4943726	4944637	+	912	35
PP_4352	AE015451.2	4945441	4946580	-	1140	228
PP_4353	AE015451.2	4946586	4947359	-	774	179
PP_4354	AE015451.2	4947370	4947636	-	267	77
PP_4355	AE015451.2	4947661	4948413	-	753	171
PP_4356	AE015451.2	4948416	4948847	-	432	158
PP_4357	AE015451.2	4948863	4949345	-	483	301
PP_4358	AE015451.2	4949378	4950343	-	966	470
PP_4359	AE015451.2	4950356	4950850	-	495	268
PP_4361	AE015451.2	4951010	4952272	-	1263	1461
PP_4362	AE015451.2	4952347	4952682	-	336	780
PP_4363	AE015451.2	4952743	4954431	-	1689	4696
PP_4364	AE015451.2	4954443	4954745	-	303	2731
PP_4365	AE015451.2	4954925	4955374	-	450	112
PP_4366	AE015451.2	4955384	4956754	-	1371	1073
PP_4367	AE015451.2	4956729	4957517	-	789	543
PP_4368	AE015451.2	4957683	4958699	-	1017	920
PP_4369	AE015451.2	4958695	4960470	-	1776	1053
PP_4370	AE015451.2	4960489	4960818	-	330	466
PP_4371	AE015451.2	4961085	4962437	-	1353	561
PP_4372	AE015451.2	4962440	4963654	-	1215	623
PP_4373	AE015451.2	4963885	4965357	-	1473	6296
PP_4374	AE015451.2	4965531	4965821	-	291	366
PP_4375	AE015451.2	4965843	4966235	-	393	981
PP_4376	AE015451.2	4966321	4967676	-	1356	2303
PP_4377	AE015451.2	4967763	4968104	-	342	460
PP_4378	AE015451.2	4968182	4970242	-	2061	7758
PP_4379	AE015451.2	4970639	4971565	-	927	2104
PP_4380	AE015451.2	4971985	4973547	-	1563	1357
PP_4381	AE015451.2	4973564	4975603	-	2040	1422
PP_4382	AE015451.2	4975619	4976770	-	1152	877
PP_4383	AE015451.2	4976785	4977891	-	1107	864
PP_4384	AE015451.2	4977907	4978599	-	693	542
PP_4385	AE015451.2	4978639	4979421	-	783	1046
PP_4386	AE015451.2	4979472	4980209	-	738	706
PP_4387	AE015451.2	4980373	4980561	-	189	34
PP_4388	AE015451.2	4980632	4981951	-	1320	681
PP_4389	AE015451.2	4981983	4982681	-	699	422
PP_4390	AE015451.2	4982697	4983137	-	441	304
PP_4391	AE015451.2	4983143	4983550	-	408	248
PP_4392	AE015451.2	4983875	4984699	-	825	622
PP_4393	AE015451.2	4984755	4985681	-	927	1123
PP_4394	AE015451.2	4985759	4986508	+	750	978
PP_4395	AE015451.2	4986676	4986987	+	312	2356
PP_4396	AE015451.2	4987040	4987504	+	465	1426
PP_4397	AE015451.2	4987587	4988327	+	741	1276
PP_4398	AE015451.2	4988427	4989758	-	1332	823
PP_4399	AE015451.2	4989893	4991131	-	1239	399
PP_4400	AE015451.2	4991363	4991845	-	483	73
PP_4401	AE015451.2	4992044	4993273	+	1230	359
PP_4402	AE015451.2	4993317	4994333	+	1017	292
PP_4403	AE015451.2	4994337	4995605	+	1269	465
PP_4404	AE015451.2	4995611	4996987	+	1377	700
PP_4405	AE015451.2	4997105	4998100	-	996	577
PP_4406	AE015451.2	4998316	4998840	+	525	180
PP_4407	AE015451.2	4999148	5000527	+	1380	289
PP_4409	AE015451.2	5002216	5003643	+	1428	24
PP_4410	AE015451.2	5003649	5006945	+	3297	89
PP_5674	AE015451.2	5007019	5007615	+	597	35
PP_4411	AE015451.2	5008517	5009062	+	546	121
PP_4412	AE015451.2	5009062	5009637	+	576	76
PP_4413	AE015451.2	5009812	5010129	+	318	31
PP_4415	AE015451.2	5010491	5011588	+	1098	339
PP_5675	AE015451.2	5011693	5011914	+	222	88
PP_5676	AE015451.2	5012010	5012408	-	399	255
PP_5677	AE015451.2	5012423	5012638	-	216	171
PP_5678	AE015451.2	5013180	5013467	+	288	672
PP_4418	AE015451.2	5013565	5013885	+	321	323
PP_4419	AE015451.2	5014190	5014495	+	306	49
PP_4420	AE015451.2	5014543	5015349	+	807	104
PP_5679	AE015451.2	5015528	5015737	-	210	27
PP_4421	AE015451.2	5015974	5017362	-	1389	458
PP_4422	AE015451.2	5017387	5018856	-	1470	54
PP_4423	AE015451.2	5019119	5020111	-	993	28
PP_4424	AE015451.2	5020314	5020778	+	465	40
PP_4425	AE015451.2	5020835	5021599	-	765	87
PP_4426	AE015451.2	5021701	5022354	-	654	63
PP_4427	AE015451.2	5022357	5023010	-	654	39
PP_4428	AE015451.2	5023084	5023935	-	852	220
PP_4429	AE015451.2	5024179	5025576	+	1398	314
PP_4430	AE015451.2	5025687	5026676	+	990	68
PP_4431	AE015451.2	5026691	5027680	+	990	163
PP_4432	AE015451.2	5027733	5028920	+	1188	198
PP_4433	AE015451.2	5029362	5030711	+	1350	6
PP_4434	AE015451.2	5031209	5032504	+	1296	50
PP_4435	AE015451.2	5032482	5032832	+	351	46
PP_4437	AE015451.2	5033245	5033562	+	318	0
PP_4438	AE015451.2	5033562	5033894	+	333	0
PP_4439	AE015451.2	5033961	5035493	+	1533	7
PP_4441	AE015451.2	5036193	5036510	+	318	0
PP_4442	AE015451.2	5036510	5036842	+	333	0
PP_4443	AE015451.2	5036909	5038441	+	1533	0
PP_4444	AE015451.2	5038455	5038706	+	252	7
PP_4445	AE015451.2	5038700	5039455	+	756	23
PP_4446	AE015451.2	5039385	5040503	-	1119	198
PP_5680	AE015451.2	5040624	5041019	+	396	80
PP_4447	AE015451.2	5041684	5042931	+	1248	672
PP_4448	AE015451.2	5042931	5044691	+	1761	1203
PP_5681	AE015451.2	5044965	5045198	-	234	196
PP_4449	AE015451.2	5045382	5045633	-	252	110
PP_5682	AE015451.2	5045729	5045935	-	207	109
PP_4450	AE015451.2	5046043	5046666	+	624	134
PP_5683	AE015451.2	5046783	5047016	+	234	69
PP_5684	AE015451.2	5047470	5047679	-	210	78
PP_5685	AE015451.2	5047685	5047930	-	246	39
PP_4451	AE015451.2	5048276	5049358	-	1083	37
PP_5686	AE015451.2	5049785	5050411	-	627	10
PP_5687	AE015451.2	5050419	5051060	-	642	8
PP_4452	AE015451.2	5051437	5052513	-	1077	36
PP_4453	AE015451.2	5052621	5054450	-	1830	474
PP_4454	AE015451.2	5054519	5055388	-	870	183
PP_4455	AE015451.2	5055388	5056326	-	939	190
PP_4456	AE015451.2	5056460	5057851	-	1392	242
PP_5688	AE015451.2	5057851	5058078	-	228	12
PP_4457	AE015451.2	5058128	5059252	-	1125	159
PP_4458	AE015451.2	5059256	5060833	-	1578	272
PP_4459	AE015451.2	5061324	5062418	+	1095	418
PP_4460	AE015451.2	5062619	5063542	+	924	205
PP_4461	AE015451.2	5063707	5064996	-	1290	24
PP_4462	AE015451.2	5065110	5065772	-	663	5
PP_4463	AE015451.2	5065772	5066590	-	819	35
PP_4464	AE015451.2	5066634	5067536	-	903	15
PP_4465	AE015451.2	5067955	5069304	-	1350	14
PP_4466	AE015451.2	5070017	5070886	-	870	144
PP_4467	AE015451.2	5071132	5072031	+	900	118
PP_5689	AE015451.2	5072284	5072850	-	567	14
PP_5690	AE015451.2	5073235	5073615	-	381	10
