# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7029605-bwa.txt" "results/alignment/bwa/SRR7029605.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7029605.sorted.bam
PP_4314	AE015451.2	4905537	4906022	-	486	800
PP_4315	AE015451.2	4906012	4906797	-	786	341
PP_4316	AE015451.2	4906853	4907788	-	936	373
PP_4317	AE015451.2	4907830	4908024	-	195	1
PP_4318	AE015451.2	4908306	4909604	+	1299	11
PP_4319	AE015451.2	4910089	4910502	-	414	606
PP_4320	AE015451.2	4910518	4911711	-	1194	648
PP_5748	AE015451.2	4911707	4912180	-	474	241
PP_4321	AE015451.2	4912180	4912713	-	534	243
PP_4322	AE015451.2	4912713	4914698	-	1986	887
PP_4323	AE015451.2	4914698	4915150	-	453	138
PP_4324	AE015451.2	4915150	4915323	-	174	22
PP_4325	AE015451.2	4915323	4916087	-	765	432
PP_4326	AE015451.2	4916137	4916802	-	666	159
PP_4327	AE015451.2	4916802	4917431	-	630	114
PP_4328	AE015451.2	4917602	4919155	+	1554	687
PP_4329	AE015451.2	4919155	4919490	+	336	48
PP_4330	AE015451.2	4919592	4922270	+	2679	475
PP_4331	AE015451.2	4922384	4922776	-	393	208
PP_4332	AE015451.2	4922781	4923257	-	477	355
PP_4333	AE015451.2	4923302	4924195	-	894	406
PP_4334	AE015451.2	4924198	4925049	-	852	564
PP_4335	AE015451.2	4925171	4926025	-	855	318
PP_4336	AE015451.2	4926032	4926769	-	738	214
PP_4337	AE015451.2	4926772	4927881	-	1110	526
PP_4338	AE015451.2	4927931	4930171	-	2241	648
PP_4339	AE015451.2	4930187	4930972	-	786	380
PP_4340	AE015451.2	4930998	4931369	-	372	218
PP_4341	AE015451.2	4931480	4932217	-	738	606
PP_4342	AE015451.2	4932217	4933047	-	831	983
PP_4343	AE015451.2	4933144	4934448	-	1305	1588
PP_4344	AE015451.2	4934463	4936589	-	2127	1104
PP_4345	AE015451.2	4937007	4937696	+	690	124
PP_4346	AE015451.2	4937697	4938752	-	1056	106
PP_4348	AE015451.2	4940549	4941640	+	1092	5
PP_4349	AE015451.2	4941677	4942552	+	876	37
PP_4350	AE015451.2	4942566	4943726	+	1161	66
PP_5673	AE015451.2	4943726	4944637	+	912	30
PP_4352	AE015451.2	4945441	4946580	-	1140	141
PP_4353	AE015451.2	4946586	4947359	-	774	101
PP_4354	AE015451.2	4947370	4947636	-	267	60
PP_4355	AE015451.2	4947661	4948413	-	753	115
PP_4356	AE015451.2	4948416	4948847	-	432	102
PP_4357	AE015451.2	4948863	4949345	-	483	249
PP_4358	AE015451.2	4949378	4950343	-	966	359
PP_4359	AE015451.2	4950356	4950850	-	495	241
PP_4361	AE015451.2	4951010	4952272	-	1263	1051
PP_4362	AE015451.2	4952347	4952682	-	336	558
PP_4363	AE015451.2	4952743	4954431	-	1689	3017
PP_4364	AE015451.2	4954443	4954745	-	303	1733
PP_4365	AE015451.2	4954925	4955374	-	450	72
PP_4366	AE015451.2	4955384	4956754	-	1371	666
PP_4367	AE015451.2	4956729	4957517	-	789	372
PP_4368	AE015451.2	4957683	4958699	-	1017	670
PP_4369	AE015451.2	4958695	4960470	-	1776	759
PP_4370	AE015451.2	4960489	4960818	-	330	322
PP_4371	AE015451.2	4961085	4962437	-	1353	370
PP_4372	AE015451.2	4962440	4963654	-	1215	430
PP_4373	AE015451.2	4963885	4965357	-	1473	4222
PP_4374	AE015451.2	4965531	4965821	-	291	260
PP_4375	AE015451.2	4965843	4966235	-	393	671
PP_4376	AE015451.2	4966321	4967676	-	1356	1787
PP_4377	AE015451.2	4967763	4968104	-	342	355
PP_4378	AE015451.2	4968182	4970242	-	2061	6675
PP_4379	AE015451.2	4970639	4971565	-	927	1517
PP_4380	AE015451.2	4971985	4973547	-	1563	940
PP_4381	AE015451.2	4973564	4975603	-	2040	1052
PP_4382	AE015451.2	4975619	4976770	-	1152	563
PP_4383	AE015451.2	4976785	4977891	-	1107	595
PP_4384	AE015451.2	4977907	4978599	-	693	439
PP_4385	AE015451.2	4978639	4979421	-	783	770
PP_4386	AE015451.2	4979472	4980209	-	738	547
PP_4387	AE015451.2	4980373	4980561	-	189	33
PP_4388	AE015451.2	4980632	4981951	-	1320	572
PP_4389	AE015451.2	4981983	4982681	-	699	340
PP_4390	AE015451.2	4982697	4983137	-	441	240
PP_4391	AE015451.2	4983143	4983550	-	408	235
PP_4392	AE015451.2	4983875	4984699	-	825	417
PP_4393	AE015451.2	4984755	4985681	-	927	756
PP_4394	AE015451.2	4985759	4986508	+	750	657
PP_4395	AE015451.2	4986676	4986987	+	312	1463
PP_4396	AE015451.2	4987040	4987504	+	465	894
PP_4397	AE015451.2	4987587	4988327	+	741	869
PP_4398	AE015451.2	4988427	4989758	-	1332	630
PP_4399	AE015451.2	4989893	4991131	-	1239	331
PP_4400	AE015451.2	4991363	4991845	-	483	34
PP_4401	AE015451.2	4992044	4993273	+	1230	249
PP_4402	AE015451.2	4993317	4994333	+	1017	210
PP_4403	AE015451.2	4994337	4995605	+	1269	274
PP_4404	AE015451.2	4995611	4996987	+	1377	600
PP_4405	AE015451.2	4997105	4998100	-	996	428
PP_4406	AE015451.2	4998316	4998840	+	525	146
PP_4407	AE015451.2	4999148	5000527	+	1380	207
PP_4409	AE015451.2	5002216	5003643	+	1428	17
PP_4410	AE015451.2	5003649	5006945	+	3297	55
PP_5674	AE015451.2	5007019	5007615	+	597	16
PP_4411	AE015451.2	5008517	5009062	+	546	100
PP_4412	AE015451.2	5009062	5009637	+	576	69
PP_4413	AE015451.2	5009812	5010129	+	318	22
PP_4415	AE015451.2	5010491	5011588	+	1098	249
PP_5675	AE015451.2	5011693	5011914	+	222	54
PP_5676	AE015451.2	5012010	5012408	-	399	132
PP_5677	AE015451.2	5012423	5012638	-	216	153
PP_5678	AE015451.2	5013180	5013467	+	288	463
PP_4418	AE015451.2	5013565	5013885	+	321	273
PP_4419	AE015451.2	5014190	5014495	+	306	38
PP_4420	AE015451.2	5014543	5015349	+	807	77
PP_5679	AE015451.2	5015528	5015737	-	210	19
PP_4421	AE015451.2	5015974	5017362	-	1389	322
PP_4422	AE015451.2	5017387	5018856	-	1470	32
PP_4423	AE015451.2	5019119	5020111	-	993	22
PP_4424	AE015451.2	5020314	5020778	+	465	18
PP_4425	AE015451.2	5020835	5021599	-	765	63
PP_4426	AE015451.2	5021701	5022354	-	654	22
PP_4427	AE015451.2	5022357	5023010	-	654	16
PP_4428	AE015451.2	5023084	5023935	-	852	144
PP_4429	AE015451.2	5024179	5025576	+	1398	214
PP_4430	AE015451.2	5025687	5026676	+	990	49
PP_4431	AE015451.2	5026691	5027680	+	990	96
PP_4432	AE015451.2	5027733	5028920	+	1188	133
PP_4433	AE015451.2	5029362	5030711	+	1350	6
PP_4434	AE015451.2	5031209	5032504	+	1296	33
PP_4435	AE015451.2	5032482	5032832	+	351	23
PP_4437	AE015451.2	5033245	5033562	+	318	0
PP_4438	AE015451.2	5033562	5033894	+	333	0
PP_4439	AE015451.2	5033961	5035493	+	1533	13
PP_4441	AE015451.2	5036193	5036510	+	318	0
PP_4442	AE015451.2	5036510	5036842	+	333	0
PP_4443	AE015451.2	5036909	5038441	+	1533	0
PP_4444	AE015451.2	5038455	5038706	+	252	1
PP_4445	AE015451.2	5038700	5039455	+	756	17
PP_4446	AE015451.2	5039385	5040503	-	1119	118
PP_5680	AE015451.2	5040624	5041019	+	396	56
PP_4447	AE015451.2	5041684	5042931	+	1248	444
PP_4448	AE015451.2	5042931	5044691	+	1761	824
PP_5681	AE015451.2	5044965	5045198	-	234	164
PP_4449	AE015451.2	5045382	5045633	-	252	97
PP_5682	AE015451.2	5045729	5045935	-	207	73
PP_4450	AE015451.2	5046043	5046666	+	624	104
PP_5683	AE015451.2	5046783	5047016	+	234	49
PP_5684	AE015451.2	5047470	5047679	-	210	50
PP_5685	AE015451.2	5047685	5047930	-	246	39
PP_4451	AE015451.2	5048276	5049358	-	1083	20
PP_5686	AE015451.2	5049785	5050411	-	627	5
PP_5687	AE015451.2	5050419	5051060	-	642	2
PP_4452	AE015451.2	5051437	5052513	-	1077	44
PP_4453	AE015451.2	5052621	5054450	-	1830	355
PP_4454	AE015451.2	5054519	5055388	-	870	163
PP_4455	AE015451.2	5055388	5056326	-	939	179
PP_4456	AE015451.2	5056460	5057851	-	1392	91
PP_5688	AE015451.2	5057851	5058078	-	228	18
PP_4457	AE015451.2	5058128	5059252	-	1125	114
PP_4458	AE015451.2	5059256	5060833	-	1578	178
PP_4459	AE015451.2	5061324	5062418	+	1095	289
PP_4460	AE015451.2	5062619	5063542	+	924	151
PP_4461	AE015451.2	5063707	5064996	-	1290	26
PP_4462	AE015451.2	5065110	5065772	-	663	4
PP_4463	AE015451.2	5065772	5066590	-	819	8
PP_4464	AE015451.2	5066634	5067536	-	903	8
PP_4465	AE015451.2	5067955	5069304	-	1350	16
PP_4466	AE015451.2	5070017	5070886	-	870	103
PP_4467	AE015451.2	5071132	5072031	+	900	93
PP_5689	AE015451.2	5072284	5072850	-	567	5
PP_5690	AE015451.2	5073235	5073615	-	381	12
PP_5691	AE015451.2	5073678	5074121	-	444	16
PP_5692	AE015451.2	5074174	5074563	-	390	19
PP_4468	AE015451.2	5074745	5075233	+	489	143
PP_4469	AE015451.2	5075944	5076540	-	597	1157
PP_5693	AE015451.2	5076543	5076809	-	267	840
PP_4470	AE015451.2	5076879	5077202	+	324	2103
PP_4471	AE015451.2	5077316	5078755	-	1440	424
PP_4472	AE015451.2	5079950	5080135	-	186	248
PP_4473	AE015451.2	5080306	5081538	-	1233	2877
PP_4474	AE015451.2	5081644	5084265	-	2622	5063
PP_4475	AE015451.2	5084653	5085657	-	1005	2046
PP_4476	AE015451.2	5085671	5085958	-	288	765
PP_4477	AE015451.2	5085976	5087322	-	1347	2804
PP_4478	AE015451.2	5087349	5088809	-	1461	1331
PP_4479	AE015451.2	5088813	5089838	-	1026	909
PP_4480	AE015451.2	5089920	5090936	-	1017	856
PP_4481	AE015451.2	5091087	5092304	-	1218	1832
PP_4482	AE015451.2	5092644	5093621	-	978	712
PP_4483	AE015451.2	5093723	5094484	-	762	982
PP_4484	AE015451.2	5094510	5095205	-	696	429
PP_4485	AE015451.2	5095205	5095891	-	687	486
PP_4486	AE015451.2	5095983	5096765	-	783	1948
PP_4487	AE015451.2	5097304	5099391	-	2088	421
PP_4488	AE015451.2	5099660	5099911	+	252	2
PP_4489	AE015451.2	5100070	5101626	-	1557	133
PP_4490	AE015451.2	5101884	5102669	+	786	127
PP_4491	AE015451.2	5102712	5103065	+	354	89
PP_5694	AE015451.2	5103258	5103383	+	126	1346
PP_4492	AE015451.2	5103775	5104974	+	1200	88
PP_4493	AE015451.2	5105094	5108111	-	3018	491
PP_4494	AE015451.2	5108264	5109145	+	882	35
PP_4495	AE015451.2	5109290	5110705	-	1416	408
PP_4496	AE015451.2	5111347	5112411	-	1065	1138
PP_4497	AE015451.2	5112680	5113444	-	765	675
PP_4498	AE015451.2	5113434	5114318	-	885	1071
PP_4499	AE015451.2	5114285	5114947	-	663	1648
PP_4500	AE015451.2	5114928	5115785	-	858	1311
PP_4501	AE015451.2	5115853	5116443	+	591	377
PP_4502	AE015451.2	5116415	5116744	+	330	778
PP_4503	AE015451.2	5116912	5117586	+	675	820
PP_4504	AE015451.2	5117752	5118165	+	414	7892
PP_4505	AE015451.2	5118227	5119564	+	1338	1372
PP_4506	AE015451.2	5119701	5120255	-	555	674
PP_4507	AE015451.2	5120358	5121809	+	1452	459
PP_4508	AE015451.2	5121772	5122749	-	978	2018
PP_4509	AE015451.2	5122984	5123292	+	309	313
PP_4510	AE015451.2	5123337	5124131	-	795	106
PP_4511	AE015451.2	5124259	5125023	+	765	195
PP_4512	AE015451.2	5125208	5126095	+	888	203
PP_4513	AE015451.2	5126102	5126380	-	279	80
PP_4514	AE015451.2	5126448	5128631	+	2184	690
PP_4515	AE015451.2	5128670	5129104	-	435	324
PP_4516	AE015451.2	5129259	5131403	-	2145	1252
PP_4517	AE015451.2	5131647	5132231	+	585	2626
PP_4518	AE015451.2	5132242	5132604	+	363	203
PP_4519	AE015451.2	5132919	5134274	+	1356	3865
PP_4520	AE015451.2	5134343	5134939	-	597	519
PP_4521	AE015451.2	5135007	5136569	-	1563	2902
PP_4522	AE015451.2	5136711	5137601	-	891	245
PP_4523	AE015451.2	5137814	5138773	+	960	274
PP_4524	AE015451.2	5138909	5140285	+	1377	343
PP_4525	AE015451.2	5140671	5141561	-	891	415
PP_4526	AE015451.2	5141666	5142835	+	1170	105
PP_4527	AE015451.2	5142860	5143783	-	924	263
PP_4528	AE015451.2	5143892	5144320	-	429	196
PP_4529	AE015451.2	5144364	5144615	-	252	42
PP_4530	AE015451.2	5144596	5144871	-	276	36
PP_4531	AE015451.2	5145087	5145356	+	270	63
PP_4532	AE015451.2	5145434	5146753	-	1320	822
PP_4533	AE015451.2	5146896	5148194	+	1299	209
PP_5695	AE015451.2	5148273	5148539	-	267	55
PP_4534	AE015451.2	5148638	5148877	-	240	167
PP_4535	AE015451.2	5149465	5151465	-	2001	483
PP_5696	AE015451.2	5151465	5151923	-	459	80
PP_4537	AE015451.2	5153340	5154212	-	873	53
PP_4538	AE015451.2	5154471	5155067	-	597	50
PP_5698	AE015451.2	5155182	5155493	-	312	167
PP_4539	AE015451.2	5155542	5156462	+	921	271
PP_4540	AE015451.2	5156479	5157288	+	810	790
PP_4541	AE015451.2	5157285	5157839	+	555	647
PP_4542	AE015451.2	5157905	5159734	+	1830	955
PP_4543	AE015451.2	5159846	5161054	-	1209	620
PP_4544	AE015451.2	5161233	5162474	+	1242	308
PP_4545	AE015451.2	5162681	5163850	-	1170	1869
PP_4546	AE015451.2	5163977	5167879	-	3903	1220
PP_4547	AE015451.2	5168383	5169744	+	1362	269
PP_4548	AE015451.2	5169772	5171076	+	1305	149
PP_4549	AE015451.2	5171265	5172959	-	1695	896
PP_4550	AE015451.2	5173294	5174979	-	1686	1096
PP_4551	AE015451.2	5175198	5176139	+	942	1661
PP_4552	AE015451.2	5176177	5176644	+	468	901
PP_4553	AE015451.2	5176767	5177984	-	1218	1809
PP_4554	AE015451.2	5178005	5178487	-	483	1000
PP_4555	AE015451.2	5178512	5178853	-	342	673
PP_4556	AE015451.2	5178901	5179323	-	423	330
PP_4557	AE015451.2	5179518	5179772	-	255	253
PP_4558	AE015451.2	5180055	5180492	+	438	80
PP_4559	AE015451.2	5180453	5180986	-	534	713
PP_4560	AE015451.2	5180989	5181942	-	954	751
PP_4561	AE015451.2	5182099	5182275	-	177	332
PP_4562	AE015451.2	5182511	5182888	+	378	355
PP_4563	AE015451.2	5182900	5183733	-	834	892
PP_4564	AE015451.2	5183864	5184721	+	858	777
PP_4565	AE015451.2	5184747	5186459	-	1713	1296
PP_4566	AE015451.2	5186664	5187536	+	873	31
PP_4567	AE015451.2	5187496	5188008	+	513	92
PP_4568	AE015451.2	5188018	5188896	-	879	99
PP_4569	AE015451.2	5189015	5189305	-	291	499
PP_4570	AE015451.2	5189333	5190265	-	933	3702
PP_4571	AE015451.2	5190442	5191413	-	972	1632
PP_4572	AE015451.2	5191546	5192616	+	1071	82
PP_4573	AE015451.2	5192821	5193663	+	843	445
PP_4574	AE015451.2	5193680	5194855	+	1176	516
PP_4575	AE015451.2	5194914	5195828	-	915	1595
PP_4576	AE015451.2	5195828	5196514	-	687	2459
PP_4577	AE015451.2	5196514	5197287	-	774	289
PP_4578	AE015451.2	5197300	5198583	-	1284	339
PP_4579	AE015451.2	5198714	5199622	+	909	218
PP_4580	AE015451.2	5199701	5200219	-	519	229
PP_4581	AE015451.2	5200232	5201002	-	771	695
PP_4582	AE015451.2	5201020	5201514	-	495	706
PP_4583	AE015451.2	5201694	5203733	+	2040	1105
PP_4584	AE015451.2	5204196	5204564	+	369	1162
PP_4585	AE015451.2	5204639	5205106	+	468	345
PP_4586	AE015451.2	5205227	5206432	-	1206	509
PP_4587	AE015451.2	5206477	5206923	-	447	207
PP_4588	AE015451.2	5207069	5207659	+	591	599
PP_4589	AE015451.2	5207779	5208708	-	930	642
PP_4590	AE015451.2	5208714	5209004	-	291	225
PP_4591	AE015451.2	5209004	5210134	-	1131	1326
PP_4592	AE015451.2	5210315	5211949	-	1635	1310
PP_4593	AE015451.2	5212200	5212433	+	234	2480
PP_4594	AE015451.2	5212533	5213711	-	1179	654
PP_4595	AE015451.2	5213771	5214262	+	492	95
PP_4596	AE015451.2	5214378	5216705	-	2328	250
PP_4597	AE015451.2	5216928	5217929	+	1002	1081
PP_4598	AE015451.2	5217953	5218849	+	897	312
PP_4599	AE015451.2	5219101	5220063	+	963	0
PP_4600	AE015451.2	5220218	5220733	-	516	126
PP_4601	AE015451.2	5220875	5221759	+	885	538
PP_4602	AE015451.2	5221753	5222589	-	837	2231
PP_4603	AE015451.2	5222971	5224296	-	1326	0
PP_4604	AE015451.2	5224678	5225577	-	900	106
PP_4605	AE015451.2	5225763	5226635	+	873	230
PP_4606	AE015451.2	5226671	5229058	-	2388	282
PP_4607	AE015451.2	5229237	5230214	-	978	101
PP_4608	AE015451.2	5230214	5230786	-	573	70
PP_4609	AE015451.2	5230795	5231118	-	324	49
PP_4610	AE015451.2	5231121	5232695	-	1575	252
PP_5699	AE015451.2	5232695	5232997	-	303	49
PP_4611	AE015451.2	5233137	5233646	+	510	74
PP_4612	AE015451.2	5233646	5234569	+	924	168
PP_4613	AE015451.2	5234667	5236988	+	2322	139
PP_5700	AE015451.2	5237170	5237514	+	345	761
PP_4614	AE015451.2	5237541	5237924	+	384	494
PP_4615	AE015451.2	5237934	5238401	-	468	190
PP_5701	AE015451.2	5238489	5238689	+	201	20
PP_4616	AE015451.2	5238973	5239233	+	261	548
PP_4617	AE015451.2	5239298	5240314	-	1017	1906
PP_4618	AE015451.2	5240439	5241242	+	804	1048
PP_4619	AE015451.2	5241242	5241871	-	630	197
PP_4620	AE015451.2	5241887	5243176	-	1290	458
PP_4621	AE015451.2	5243183	5244481	-	1299	248
PP_4622	AE015451.2	5244594	5245424	+	831	195
PP_4623	AE015451.2	5245361	5248660	-	3300	323
PP_4624	AE015451.2	5248919	5249821	-	903	457
PP_4625	AE015451.2	5250001	5250684	-	684	332
PP_4626	AE015451.2	5250677	5251060	-	384	151
PP_4627	AE015451.2	5251158	5252036	+	879	156
PP_4628	AE015451.2	5252064	5252516	-	453	299
PP_4629	AE015451.2	5252632	5253057	+	426	384
PP_5702	AE015451.2	5253120	5253734	+	615	1632
PP_4630	AE015451.2	5253725	5254633	-	909	586
PP_4631	AE015451.2	5254877	5255434	+	558	65
PP_4632	AE015451.2	5255471	5256205	+	735	327
PP_4633	AE015451.2	5256218	5256511	+	294	142
PP_5703	AE015451.2	5256507	5256845	+	339	197
PP_4634	AE015451.2	5256896	5257801	-	906	322
PP_4635	AE015451.2	5257948	5259156	-	1209	2173
PP_4636	AE015451.2	5259459	5260634	+	1176	138
PP_4637	AE015451.2	5260779	5261600	-	822	92
PP_4638	AE015451.2	5261828	5263312	+	1485	471
PP_4639	AE015451.2	5263278	5264246	-	969	768
PP_4640	AE015451.2	5264333	5264527	-	195	673
PP_4641	AE015451.2	5264548	5266611	-	2064	8471
PP_4642	AE015451.2	5266765	5267148	+	384	667
PP_4643	AE015451.2	5267415	5268929	+	1515	209
PP_4644	AE015451.2	5268971	5270338	-	1368	518
PP_4645	AE015451.2	5270515	5270931	+	417	1391
PP_4646	AE015451.2	5271061	5271834	-	774	588
PP_4647	AE015451.2	5272050	5272754	+	705	1573
PP_4648	AE015451.2	5272854	5273975	+	1122	1351
PP_4649	AE015451.2	5274087	5274239	-	153	485
PP_4650	AE015451.2	5274252	5275256	-	1005	2216
PP_4651	AE015451.2	5275263	5276696	-	1434	4295
PP_4652	AE015451.2	5277040	5278257	+	1218	112
PP_4653	AE015451.2	5278490	5279782	+	1293	1204
PP_4654	AE015451.2	5279782	5280864	+	1083	813
PP_4655	AE015451.2	5281008	5281610	-	603	71
PP_4656	AE015451.2	5281624	5282340	-	717	121
PP_4657	AE015451.2	5282474	5283421	+	948	3529
PP_4658	AE015451.2	5283596	5285512	+	1917	897
PP_4659	AE015451.2	5285641	5287305	-	1665	955
PP_4660	AE015451.2	5287426	5288319	-	894	120
PP_4661	AE015451.2	5288506	5289174	-	669	38
PP_4662	AE015451.2	5289257	5289568	+	312	30
PP_4663	AE015451.2	5289564	5290325	-	762	64
PP_4664	AE015451.2	5290403	5291281	+	879	56
PP_4665	AE015451.2	5291426	5291767	+	342	144
PP_4666	AE015451.2	5291965	5292849	-	885	1811
PP_4667	AE015451.2	5292863	5294386	-	1524	2213
PP_4668	AE015451.2	5294519	5295466	+	948	130
PP_4669	AE015451.2	5295598	5296113	-	516	310
PP_4670	AE015451.2	5296094	5297362	-	1269	486
PP_4671	AE015451.2	5297362	5297925	-	564	268
PP_4672	AE015451.2	5298029	5300101	-	2073	669
PP_4673	AE015451.2	5300101	5303772	-	3672	1120
PP_4674	AE015451.2	5303772	5307251	-	3480	798
PP_4675	AE015451.2	5313398	5313988	-	591	162
PP_4676	AE015451.2	5313991	5315013	-	1023	1650
PP_4677	AE015451.2	5315084	5315932	-	849	1368
PP_4678	AE015451.2	5316086	5317099	-	1014	2568
PP_4679	AE015451.2	5317159	5317647	-	489	488
PP_4680	AE015451.2	5317652	5319373	-	1722	2122
PP_4681	AE015451.2	5319785	5320117	-	333	278
PP_4682	AE015451.2	5320117	5320914	-	798	998
PP_4683	AE015451.2	5320933	5323251	-	2319	1315
PP_4684	AE015451.2	5323367	5324926	+	1560	810
PP_4685	AE015451.2	5325088	5325363	+	276	2183
PP_4686	AE015451.2	5325550	5326431	-	882	241
PP_4687	AE015451.2	5326537	5327301	-	765	286
PP_4688	AE015451.2	5327304	5328338	-	1035	229
PP_4689	AE015451.2	5328338	5329219	-	882	914
PP_4690	AE015451.2	5329368	5329709	+	342	116
PP_4691	AE015451.2	5329678	5330388	-	711	112
PP_4692	AE015451.2	5330391	5331560	-	1170	322
PP_4693	AE015451.2	5331771	5332214	+	444	2519
PP_4694	AE015451.2	5332266	5333165	+	900	423
PP_5704	AE015451.2	5333411	5333584	+	174	55
PP_4695	AE015451.2	5333571	5336543	+	2973	783
PP_4696	AE015451.2	5336551	5337990	+	1440	1807
PP_4697	AE015451.2	5338773	5340152	+	1380	2191
PP_4698	AE015451.2	5340152	5340628	+	477	440
PP_4699	AE015451.2	5340894	5341691	+	798	736
PP_4700	AE015451.2	5341691	5342551	+	861	531
PP_4701	AE015451.2	5342761	5344422	+	1662	905
PP_4702	AE015451.2	5344603	5346534	+	1932	2314
PP_4703	AE015451.2	5346579	5347445	+	867	366
PP_4704	AE015451.2	5347527	5350460	+	2934	4673
PP_4705	AE015451.2	5350548	5350958	-	411	281
PP_4706	AE015451.2	5351019	5351318	+	300	44
PP_4707	AE015451.2	5351400	5351747	-	348	2499
PP_4708	AE015451.2	5352014	5354116	-	2103	3125
PP_5705	AE015451.2	5354135	5354347	-	213	572
PP_4709	AE015451.2	5354370	5354690	-	321	9761
PP_4710	AE015451.2	5354787	5355701	-	915	1593
PP_4711	AE015451.2	5355708	5356103	-	396	183
PP_4712	AE015451.2	5356223	5358760	-	2538	4366
PP_4713	AE015451.2	5358791	5360269	-	1479	1716
PP_4714	AE015451.2	5360332	5360838	-	507	615
PP_5706	AE015451.2	5361204	5361599	-	396	1248
PP_4715	AE015451.2	5361607	5362359	-	753	2519
PP_4716	AE015451.2	5362428	5363765	-	1338	2404
PP_4717	AE015451.2	5363785	5364633	-	849	1086
PP_4718	AE015451.2	5364645	5366555	-	1911	5261
PP_4719	AE015451.2	5366756	5367376	-	621	531
PP_4720	AE015451.2	5367479	5367784	+	306	359
PP_4721	AE015451.2	5367803	5368270	-	468	249
PP_4722	AE015451.2	5368230	5368709	-	480	392
PP_4723	AE015451.2	5368709	5371936	-	3228	2192
PP_4724	AE015451.2	5372036	5373169	-	1134	1137
PP_4725	AE015451.2	5373499	5374299	-	801	1074
PP_4726	AE015451.2	5374316	5375440	-	1125	1162
PP_4727	AE015451.2	5375642	5377564	-	1923	4937
PP_4728	AE015451.2	5377669	5378223	-	555	640
PP_4729	AE015451.2	5378416	5380086	+	1671	414
PP_4730	AE015451.2	5380200	5380601	-	402	3066
PP_4731	AE015451.2	5380699	5381232	+	534	1456
PP_4732	AE015451.2	5381303	5381848	-	546	164
PP_4733	AE015451.2	5381898	5382377	+	480	1476
PP_4734	AE015451.2	5382516	5383280	-	765	272
PP_4735	AE015451.2	5383537	5385204	+	1668	210
PP_4736	AE015451.2	5385270	5386412	+	1143	356
PP_4737	AE015451.2	5386491	5389298	+	2808	359
PP_4738	AE015451.2	5389621	5389908	+	288	686
PP_4739	AE015451.2	5390769	5391008	+	240	75
PP_5707	AE015451.2	5391084	5391344	+	261	24
PP_5708	AE015451.2	5391414	5391608	-	195	9
PP_5709	AE015451.2	5391629	5391895	-	267	14
PP_5710	AE015451.2	5392094	5392672	-	579	60
PP_4740	AE015451.2	5393059	5395419	+	2361	461
PP_4741	AE015451.2	5395523	5396989	+	1467	353
PP_4742	AE015451.2	5396989	5398716	+	1728	334
PP_5711	AE015451.2	5398730	5399155	+	426	57
PP_4743	AE015451.2	5399188	5400621	+	1434	69
PP_4745	AE015451.2	5401795	5403324	-	1530	8
PP_4746	AE015451.2	5403346	5403702	-	357	1
PP_4748	AE015451.2	5404422	5405219	-	798	134
PP_4749	AE015451.2	5405313	5405969	-	657	76
PP_4750	AE015451.2	5405969	5406607	-	639	19
PP_4751	AE015451.2	5406610	5407416	-	807	48
PP_4752	AE015451.2	5407433	5408737	-	1305	59
PP_4753	AE015451.2	5408842	5410875	-	2034	240
PP_4754	AE015451.2	5410999	5411643	+	645	158
PP_4755	AE015451.2	5411779	5414169	-	2391	193
PP_4756	AE015451.2	5414388	5415776	-	1389	228
PP_4757	AE015451.2	5416340	5417683	-	1344	49
PP_4758	AE015451.2	5417706	5419070	-	1365	347
PP_4759	AE015451.2	5419315	5420013	+	699	164
PP_4760	AE015451.2	5420091	5421098	-	1008	2027
PP_4761	AE015451.2	5421266	5421853	-	588	450
PP_4762	AE015451.2	5421853	5422719	-	867	781
PP_4763	AE015451.2	5422872	5423405	-	534	747
PP_5712	AE015451.2	5423619	5424302	+	684	177
PP_4764	AE015451.2	5424402	5425313	+	912	166
PP_4765	AE015451.2	5425465	5426700	+	1236	338
PP_4766	AE015451.2	5426774	5428102	-	1329	567
PP_4767	AE015451.2	5428161	5429078	-	918	1090
PP_4768	AE015451.2	5429221	5429829	-	609	839
PP_4769	AE015451.2	5429842	5430318	-	477	1239
PP_4770	AE015451.2	5430482	5431237	-	756	12939
PP_4771	AE015451.2	5431405	5432058	+	654	1303
PP_5713	AE015451.2	5432147	5432662	+	516	638
PP_4772	AE015451.2	5432738	5435263	-	2526	680
PP_4773	AE015451.2	5435317	5435796	+	480	410
PP_4774	AE015451.2	5435822	5436691	+	870	940
PP_4775	AE015451.2	5436725	5437558	-	834	4208
PP_4776	AE015451.2	5437954	5438427	+	474	155
PP_4777	AE015451.2	5438484	5438684	+	201	101
PP_4778	AE015451.2	5438726	5439355	-	630	253
PP_4779	AE015451.2	5439365	5440825	-	1461	1369
PP_4780	AE015451.2	5440934	5442583	-	1650	1639
PP_4781	AE015451.2	5442794	5444779	-	1986	1097
PP_4782	AE015451.2	5445045	5445839	+	795	879
PP_4783	AE015451.2	5445856	5446476	+	621	526
PP_4784	AE015451.2	5446496	5447776	+	1281	1761
PP_4785	AE015451.2	5448024	5448566	+	543	902
