# Program:featureCounts v2.0.6; Command:"featureCounts" "-T4" "-t" "CDS" "-a" "data/ref/GCA_000007565.2_ASM756v2_genomic.gtf" "-o" "results/counts/counts-SRR7405887-bwa.txt" "results/alignment/bwa/SRR7405887.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/bwa/SRR7405887.sorted.bam
PP_4001	AE015451.2	4510095	4510466	-	372	111
PP_4002	AE015451.2	4510466	4511788	-	1323	1016
PP_4003	AE015451.2	4511804	4512487	-	684	586
PP_4004	AE015451.2	4512490	4514991	-	2502	2145
PP_4005	AE015451.2	4515399	4516076	+	678	404
PP_4006	AE015451.2	4516136	4516840	+	705	494
PP_4007	AE015451.2	4516945	4517160	+	216	370
PP_4008	AE015451.2	4517252	4519519	-	2268	42051
PP_4009	AE015451.2	4519553	4519912	-	360	5518
PP_4010	AE015451.2	4520143	4520406	+	264	1839
PP_4011	AE015451.2	4520484	4521737	-	1254	11617
PP_4012	AE015451.2	4522152	4524374	+	2223	12262
PP_4013	AE015451.2	4524570	4525007	+	438	212
PP_4014	AE015451.2	4525070	4526191	+	1122	1383
PP_4015	AE015451.2	4526191	4526814	+	624	578
PP_4016	AE015451.2	4526955	4528322	+	1368	2831
PP_4017	AE015451.2	4528401	4529570	+	1170	924
PP_4018	AE015451.2	4529566	4529991	+	426	254
PP_4019	AE015451.2	4530162	4532120	+	1959	405
PP_4020	AE015451.2	4532269	4533555	+	1287	118
PP_4021	AE015451.2	4533732	4534559	+	828	1243
PP_4022	AE015451.2	4534682	4535470	+	789	144
PP_4024	AE015451.2	4536288	4536644	+	357	2
PP_4025	AE015451.2	4536666	4538195	+	1530	7
PP_4027	AE015451.2	4538518	4539288	+	771	178
PP_4029	AE015451.2	4539457	4540284	-	828	657
PP_4030	AE015451.2	4540324	4541163	-	840	595
PP_4031	AE015451.2	4541284	4542783	+	1500	165
PP_4032	AE015451.2	4542933	4543475	+	543	532
PP_4033	AE015451.2	4543566	4544522	+	957	776
PP_4034	AE015451.2	4544525	4545805	-	1281	1704
PP_4035	AE015451.2	4545858	4547345	-	1488	1376
PP_4036	AE015451.2	4547689	4549125	+	1437	6416
PP_4037	AE015451.2	4549264	4550628	+	1365	1732
PP_4038	AE015451.2	4550632	4551903	+	1272	1843
PP_4039	AE015451.2	4552090	4552608	-	519	378
PP_4040	AE015451.2	4552709	4553062	-	354	593
PP_4041	AE015451.2	4553132	4554925	-	1794	1969
PP_4042	AE015451.2	4554994	4556496	-	1503	1832
PP_4043	AE015451.2	4556496	4557476	-	981	2353
PP_4044	AE015451.2	4557643	4557843	+	201	315
PP_4045	AE015451.2	4557892	4558155	-	264	94
PP_4046	AE015451.2	4558204	4559163	-	960	234
PP_4047	AE015451.2	4559182	4560135	-	954	125
PP_4048	AE015451.2	4560148	4561548	-	1401	67
PP_4049	AE015451.2	4561548	4563860	-	2313	35
PP_4050	AE015451.2	4564758	4566314	+	1557	2907
PP_4051	AE015451.2	4566332	4568071	+	1740	1679
PP_4052	AE015451.2	4568071	4570137	+	2067	2019
PP_4053	AE015451.2	4570137	4572908	+	2772	3221
PP_4054	AE015451.2	4572908	4573189	+	282	561
PP_4055	AE015451.2	4573329	4575479	+	2151	1819
PP_4056	AE015451.2	4575604	4576395	+	792	1035
PP_4057	AE015451.2	4576715	4577788	+	1074	140
PP_4058	AE015451.2	4577903	4580110	-	2208	3734
PP_4059	AE015451.2	4580110	4583427	-	3318	1561
PP_4060	AE015451.2	4583601	4585583	-	1983	2107
PP_4061	AE015451.2	4585756	4585914	+	159	592
PP_4063	AE015451.2	4586135	4587814	-	1680	118
PP_4064	AE015451.2	4588136	4589296	+	1161	141
PP_4065	AE015451.2	4589319	4590923	+	1605	119
PP_4066	AE015451.2	4590930	4591742	+	813	40
PP_4067	AE015451.2	4591742	4593691	+	1950	198
PP_4068	AE015451.2	4593996	4594697	-	702	506
PP_4069	AE015451.2	4594785	4595081	+	297	551
PP_4070	AE015451.2	4595533	4596045	+	513	520
PP_4071	AE015451.2	4596185	4599808	-	3624	644
PP_4072	AE015451.2	4599808	4601271	-	1464	89
PP_4073	AE015451.2	4601262	4601891	-	630	64
PP_4074	AE015451.2	4602166	4602666	+	501	17
PP_4076	AE015451.2	4604171	4604578	+	408	8
PP_4077	AE015451.2	4604585	4606348	+	1764	90
PP_4078	AE015451.2	4606315	4607328	+	1014	29
PP_4079	AE015451.2	4607328	4608122	+	795	25
PP_4080	AE015451.2	4608175	4609509	+	1335	52
PP_4081	AE015451.2	4609514	4610386	+	873	33
PP_4082	AE015451.2	4610523	4611035	+	513	34
PP_4084	AE015451.2	4613145	4613573	+	429	18
PP_4085	AE015451.2	4613630	4618219	+	4590	135
PP_5652	AE015451.2	4618246	4618728	+	483	10
PP_5654	AE015451.2	4620991	4621404	+	414	2
PP_4091	AE015451.2	4625974	4627503	-	1530	22
PP_4092	AE015451.2	4627525	4627881	-	357	0
PP_5655	AE015451.2	4629582	4629725	+	144	1
PP_4094	AE015451.2	4629741	4630223	+	483	2
PP_4096	AE015451.2	4631661	4632392	+	732	187
PP_4097	AE015451.2	4632696	4633253	-	558	702
PP_4098	AE015451.2	4633290	4635110	-	1821	1289
PP_4099	AE015451.2	4635120	4635755	-	636	919
PP_4100	AE015451.2	4635822	4636208	-	387	454
PP_4101	AE015451.2	4636319	4636759	-	441	318
PP_4102	AE015451.2	4636773	4637156	-	384	208
PP_4103	AE015451.2	4637285	4638898	+	1614	602
PP_4104	AE015451.2	4639085	4639777	-	693	854
PP_4105	AE015451.2	4639868	4640362	-	495	258
PP_4106	AE015451.2	4640423	4641802	-	1380	69
PP_4107	AE015451.2	4642058	4642951	+	894	91
PP_4108	AE015451.2	4643134	4644381	+	1248	452
PP_4109	AE015451.2	4644391	4644690	-	300	204
PP_5658	AE015451.2	4644880	4645359	+	480	243
PP_4111	AE015451.2	4645436	4647544	+	2109	2241
PP_4112	AE015451.2	4647681	4649138	-	1458	312
PP_4113	AE015451.2	4649207	4650913	-	1707	302
PP_4114	AE015451.2	4650970	4652142	-	1173	167
PP_4115	AE015451.2	4652229	4653029	+	801	262
PP_5659	AE015451.2	4653160	4653489	+	330	335
PP_4116	AE015451.2	4653523	4654845	+	1323	857
PP_4118	AE015451.2	4655106	4655798	+	693	788
PP_4119	AE015451.2	4656185	4656595	+	411	1151
PP_4120	AE015451.2	4656608	4657282	+	675	6314
PP_4121	AE015451.2	4657365	4659143	+	1779	5911
PP_4122	AE015451.2	4659149	4659643	+	495	1500
PP_4123	AE015451.2	4659643	4661001	+	1359	5629
PP_4124	AE015451.2	4661137	4663848	+	2712	7703
PP_4125	AE015451.2	4663848	4664852	+	1005	2201
PP_4126	AE015451.2	4664867	4665412	+	546	1201
PP_4127	AE015451.2	4665426	4665923	+	498	1281
PP_4128	AE015451.2	4665930	4666235	+	306	454
PP_4129	AE015451.2	4666235	4668085	+	1851	4292
PP_4130	AE015451.2	4668129	4669658	+	1530	3128
PP_4131	AE015451.2	4669669	4671135	+	1467	2743
PP_4132	AE015451.2	4671232	4671492	-	261	43
PP_4133	AE015451.2	4671672	4672046	+	375	195
PP_4134	AE015451.2	4672049	4672408	-	360	69
PP_4135	AE015451.2	4672404	4672748	-	345	16
PP_4136	AE015451.2	4672763	4673008	-	246	15
PP_4137	AE015451.2	4673229	4675298	+	2070	802
PP_4138	AE015451.2	4675408	4675965	-	558	2984
PP_4139	AE015451.2	4676122	4676337	+	216	334
PP_4140	AE015451.2	4676327	4678573	-	2247	1529
PP_4141	AE015451.2	4678704	4679459	-	756	894
PP_4142	AE015451.2	4679513	4679956	-	444	547
PP_4143	AE015451.2	4679975	4680772	-	798	1382
PP_4144	AE015451.2	4680831	4681607	+	777	432
PP_4145	AE015451.2	4681711	4683138	+	1428	3805
PP_4146	AE015451.2	4683362	4685188	+	1827	475
PP_4147	AE015451.2	4685188	4687020	+	1833	912
PP_4148	AE015451.2	4687025	4688095	+	1071	291
PP_4149	AE015451.2	4688100	4689116	+	1017	391
PP_4150	AE015451.2	4689121	4690722	+	1602	970
PP_4151	AE015451.2	4690867	4691337	+	471	273
PP_4152	AE015451.2	4691337	4691909	+	573	182
PP_4154	AE015451.2	4692126	4695053	+	2928	835
PP_4155	AE015451.2	4695063	4696283	-	1221	122
PP_4156	AE015451.2	4696374	4697276	+	903	163
PP_4157	AE015451.2	4697344	4698036	-	693	464
PP_4158	AE015451.2	4698036	4700687	-	2652	355
PP_4159	AE015451.2	4700840	4701394	-	555	15
PP_4160	AE015451.2	4701408	4703459	-	2052	27
PP_4161	AE015451.2	4703472	4705163	-	1692	50
PP_5660	AE015451.2	4705176	4705262	-	87	2
PP_4162	AE015451.2	4705442	4706491	-	1050	616
PP_4163	AE015451.2	4706507	4707298	-	792	1181
PP_4164	AE015451.2	4707411	4708262	-	852	298
PP_4165	AE015451.2	4708262	4709122	-	861	370
PP_4166	AE015451.2	4709143	4709514	-	372	163
PP_4167	AE015451.2	4709680	4710135	-	456	447
PP_4168	AE015451.2	4710135	4710479	-	345	410
PP_4169	AE015451.2	4710519	4711541	-	1023	1277
PP_4171	AE015451.2	4711769	4713880	+	2112	1211
PP_4172	AE015451.2	4713883	4714770	+	888	230
PP_4173	AE015451.2	4714770	4716698	+	1929	545
PP_4174	AE015451.2	4716909	4717421	+	513	2164
PP_4175	AE015451.2	4717436	4718653	+	1218	5276
PP_4176	AE015451.2	4718790	4719794	-	1005	217
PP_4177	AE015451.2	4719894	4720772	+	879	667
PP_4178	AE015451.2	4720873	4721595	-	723	3920
PP_4179	AE015451.2	4721662	4723563	-	1902	16306
PP_4180	AE015451.2	4723636	4724115	-	480	81
PP_4181	AE015451.2	4724115	4724588	-	474	40
PP_5661	AE015451.2	4724743	4725012	+	270	1992
PP_4183	AE015451.2	4725086	4725832	-	747	117
PP_4184	AE015451.2	4726071	4727381	-	1311	954
PP_4185	AE015451.2	4727788	4728669	-	882	7109
PP_4186	AE015451.2	4728672	4729835	-	1164	11138
PP_4187	AE015451.2	4730010	4731443	-	1434	11288
PP_4188	AE015451.2	4731540	4732760	-	1221	9765
PP_4189	AE015451.2	4732806	4735634	-	2829	23794
PP_4190	AE015451.2	4735884	4736585	-	702	5132
PP_4191	AE015451.2	4736600	4738369	-	1770	8735
PP_4192	AE015451.2	4738376	4738741	-	366	1575
PP_4193	AE015451.2	4738738	4739121	-	384	2489
PP_4194	AE015451.2	4739474	4740760	+	1287	4781
PP_4195	AE015451.2	4741519	4741770	-	252	209
PP_4196	AE015451.2	4741903	4742334	-	432	204
PP_4197	AE015451.2	4742402	4743991	-	1590	625
PP_4198	AE015451.2	4744016	4744825	-	810	737
PP_4199	AE015451.2	4744825	4745175	-	351	362
PP_4200	AE015451.2	4745188	4746006	-	819	645
PP_4201	AE015451.2	4746085	4747011	-	927	3629
PP_4202	AE015451.2	4747015	4747761	-	747	3046
PP_4203	AE015451.2	4748297	4749976	+	1680	748
PP_4204	AE015451.2	4750054	4750452	-	399	265
PP_4205	AE015451.2	4750458	4750751	-	294	209
PP_4206	AE015451.2	4750849	4752171	-	1323	410
PP_4207	AE015451.2	4752247	4752723	-	477	393
PP_4208	AE015451.2	4752895	4753368	-	474	445
PP_4209	AE015451.2	4753581	4754756	+	1176	83
PP_4210	AE015451.2	4754760	4756721	+	1962	217
PP_4211	AE015451.2	4756728	4758137	+	1410	83
PP_4212	AE015451.2	4758164	4759783	-	1620	46
PP_4213	AE015451.2	4759939	4761324	+	1386	83
PP_4214	AE015451.2	4761342	4762625	+	1284	82
PP_4215	AE015451.2	4762663	4763565	+	903	69
PP_4216	AE015451.2	4763603	4765258	+	1656	229
PP_4217	AE015451.2	4765348	4767783	+	2436	377
PP_4218	AE015451.2	4767858	4768811	-	954	21
PP_4219	AE015451.2	4768857	4779266	-	10410	440
PP_4220	AE015451.2	4779430	4787313	-	7884	406
PP_4221	AE015451.2	4787318	4793839	-	6522	215
PP_4222	AE015451.2	4793998	4794978	-	981	88
PP_4223	AE015451.2	4795087	4796442	-	1356	129
PP_4224	AE015451.2	4796663	4797982	-	1320	463
PP_4225	AE015451.2	4797982	4798662	-	681	411
PP_4226	AE015451.2	4798903	4799385	+	483	44
PP_5664	AE015451.2	4799400	4800014	+	615	19
PP_4227	AE015451.2	4799970	4800437	-	468	11
PP_4228	AE015451.2	4800496	4801110	+	615	1
PP_4229	AE015451.2	4801136	4801759	+	624	30
PP_4230	AE015451.2	4801782	4802345	-	564	81
PP_4231	AE015451.2	4802345	4803313	-	969	528
PP_4232	AE015451.2	4803320	4804528	-	1209	146
PP_4233	AE015451.2	4804534	4805067	-	534	65
PP_4234	AE015451.2	4805063	4807891	-	2829	424
PP_4235	AE015451.2	4808446	4810158	+	1713	208
PP_4236	AE015451.2	4810161	4810994	+	834	106
PP_4237	AE015451.2	4810999	4811754	+	756	182
PP_4238	AE015451.2	4811757	4812077	+	321	32
PP_5665	AE015451.2	4812473	4812712	+	240	7
PP_5666	AE015451.2	4812774	4813634	+	861	7
PP_5667	AE015451.2	4813637	4814425	+	789	0
PP_4240	AE015451.2	4814433	4815632	+	1200	10
PP_5668	AE015451.2	4815632	4816372	+	741	2
PP_5669	AE015451.2	4816375	4817073	+	699	0
PP_4242	AE015451.2	4817305	4818096	+	792	10
PP_4243	AE015451.2	4818239	4831189	-	12951	538
PP_4244	AE015451.2	4831495	4832022	+	528	66
PP_4245	AE015451.2	4832180	4833190	-	1011	332
PP_4246	AE015451.2	4833257	4834054	-	798	421
PP_4247	AE015451.2	4834226	4834774	+	549	758
PP_4248	AE015451.2	4834852	4835133	+	282	488
PP_4249	AE015451.2	4835254	4835943	-	690	418
PP_4250	AE015451.2	4835994	4837415	+	1422	1913
PP_4251	AE015451.2	4837432	4838037	+	606	600
PP_4252	AE015451.2	4838046	4838237	+	192	115
PP_4253	AE015451.2	4838237	4839175	+	939	986
PP_4254	AE015451.2	4839358	4839630	+	273	249
PP_4255	AE015451.2	4839635	4841074	+	1440	1869
PP_4256	AE015451.2	4841077	4841682	+	606	825
PP_4257	AE015451.2	4841691	4841879	+	189	148
PP_4258	AE015451.2	4841879	4842853	+	975	1166
PP_4259	AE015451.2	4843153	4844565	+	1413	1254
PP_4260	AE015451.2	4844584	4845111	+	528	717
PP_4261	AE015451.2	4845251	4847722	+	2472	1107
PP_4262	AE015451.2	4847704	4847916	+	213	57
PP_4263	AE015451.2	4847912	4848592	+	681	306
PP_4264	AE015451.2	4848701	4850080	+	1380	1182
PP_4265	AE015451.2	4850270	4851001	+	732	1846
PP_4266	AE015451.2	4851060	4851605	+	546	632
PP_4267	AE015451.2	4851730	4852329	-	600	362
PP_4268	AE015451.2	4852629	4852961	-	333	1244
PP_4269	AE015451.2	4853028	4855100	-	2073	1582
PP_4270	AE015451.2	4855222	4856025	+	804	922
PP_5670	AE015451.2	4856227	4856499	-	273	31
PP_5671	AE015451.2	4856956	4857147	+	192	31
PP_4271	AE015451.2	4857183	4857359	+	177	50
PP_4272	AE015451.2	4857381	4857935	-	555	25
PP_4273	AE015451.2	4857950	4858366	+	417	44
PP_4274	AE015451.2	4858722	4861049	-	2328	1225
PP_4275	AE015451.2	4861289	4862239	-	951	1980
PP_4276	AE015451.2	4862387	4865872	-	3486	2279
PP_4277	AE015451.2	4865879	4866535	-	657	531
PP_4278	AE015451.2	4866804	4868255	+	1452	775
PP_4279	AE015451.2	4868251	4870647	+	2397	938
PP_4280	AE015451.2	4870770	4871612	+	843	298
PP_4281	AE015451.2	4871626	4872927	+	1302	572
PP_4282	AE015451.2	4872930	4873619	-	690	637
PP_4283	AE015451.2	4873780	4874532	-	753	1445
PP_4284	AE015451.2	4874813	4876159	+	1347	106
PP_4285	AE015451.2	4876602	4876952	-	351	180
PP_4286	AE015451.2	4877352	4878275	+	924	157
PP_4287	AE015451.2	4878278	4878790	+	513	84
PP_4288	AE015451.2	4878843	4879343	+	501	50
PP_4289	AE015451.2	4879391	4880728	+	1338	71
PP_4290	AE015451.2	4880918	4882270	+	1353	51
PP_4291	AE015451.2	4882413	4883195	+	783	24
PP_4293	AE015451.2	4883552	4884331	+	780	49
PP_4294	AE015451.2	4884466	4885377	-	912	346
PP_4295	AE015451.2	4885510	4886118	+	609	479
PP_4296	AE015451.2	4886247	4886684	-	438	35
PP_4297	AE015451.2	4886942	4888714	+	1773	719
PP_4298	AE015451.2	4888772	4889551	+	780	254
PP_4299	AE015451.2	4889707	4890597	+	891	189
PP_4300	AE015451.2	4890839	4892110	+	1272	46
PP_4301	AE015451.2	4892110	4893522	+	1413	63
PP_4302	AE015451.2	4893733	4894605	+	873	182
PP_4303	AE015451.2	4894662	4895399	-	738	254
PP_4304	AE015451.2	4895546	4896364	+	819	235
PP_4305	AE015451.2	4896575	4897570	+	996	1024
PP_4306	AE015451.2	4897590	4898543	-	954	313
PP_4307	AE015451.2	4898548	4899468	-	921	99
PP_4308	AE015451.2	4899602	4900036	+	435	39
PP_4309	AE015451.2	4900537	4902066	+	1530	99
PP_4310	AE015451.2	4902086	4902811	+	726	30
PP_4311	AE015451.2	4902936	4904126	-	1191	273
PP_4312	AE015451.2	4904174	4904833	-	660	356
PP_4313	AE015451.2	4905071	4905406	-	336	428
PP_4314	AE015451.2	4905537	4906022	-	486	862
PP_4315	AE015451.2	4906012	4906797	-	786	906
PP_4316	AE015451.2	4906853	4907788	-	936	775
PP_4317	AE015451.2	4907830	4908024	-	195	5
PP_4318	AE015451.2	4908306	4909604	+	1299	22
PP_4319	AE015451.2	4910089	4910502	-	414	1043
PP_4320	AE015451.2	4910518	4911711	-	1194	1080
PP_5748	AE015451.2	4911707	4912180	-	474	358
PP_4321	AE015451.2	4912180	4912713	-	534	446
PP_4322	AE015451.2	4912713	4914698	-	1986	1484
PP_4323	AE015451.2	4914698	4915150	-	453	183
PP_4324	AE015451.2	4915150	4915323	-	174	46
PP_4325	AE015451.2	4915323	4916087	-	765	611
PP_4326	AE015451.2	4916137	4916802	-	666	252
PP_4327	AE015451.2	4916802	4917431	-	630	225
PP_4328	AE015451.2	4917602	4919155	+	1554	559
PP_4329	AE015451.2	4919155	4919490	+	336	60
PP_4330	AE015451.2	4919592	4922270	+	2679	410
PP_4331	AE015451.2	4922384	4922776	-	393	190
PP_4332	AE015451.2	4922781	4923257	-	477	217
PP_4333	AE015451.2	4923302	4924195	-	894	309
PP_4334	AE015451.2	4924198	4925049	-	852	397
PP_4335	AE015451.2	4925171	4926025	-	855	255
PP_4336	AE015451.2	4926032	4926769	-	738	141
PP_4337	AE015451.2	4926772	4927881	-	1110	305
PP_4338	AE015451.2	4927931	4930171	-	2241	474
PP_4339	AE015451.2	4930187	4930972	-	786	291
PP_4340	AE015451.2	4930998	4931369	-	372	127
PP_4341	AE015451.2	4931480	4932217	-	738	594
PP_4342	AE015451.2	4932217	4933047	-	831	842
PP_4343	AE015451.2	4933144	4934448	-	1305	1413
PP_4344	AE015451.2	4934463	4936589	-	2127	889
PP_4345	AE015451.2	4937007	4937696	+	690	138
PP_4346	AE015451.2	4937697	4938752	-	1056	112
PP_4348	AE015451.2	4940549	4941640	+	1092	12
PP_4349	AE015451.2	4941677	4942552	+	876	34
PP_4350	AE015451.2	4942566	4943726	+	1161	39
PP_5673	AE015451.2	4943726	4944637	+	912	24
PP_4352	AE015451.2	4945441	4946580	-	1140	143
PP_4353	AE015451.2	4946586	4947359	-	774	118
PP_4354	AE015451.2	4947370	4947636	-	267	55
PP_4355	AE015451.2	4947661	4948413	-	753	116
PP_4356	AE015451.2	4948416	4948847	-	432	126
PP_4357	AE015451.2	4948863	4949345	-	483	210
PP_4358	AE015451.2	4949378	4950343	-	966	305
PP_4359	AE015451.2	4950356	4950850	-	495	150
PP_4361	AE015451.2	4951010	4952272	-	1263	902
PP_4362	AE015451.2	4952347	4952682	-	336	620
PP_4363	AE015451.2	4952743	4954431	-	1689	2053
PP_4364	AE015451.2	4954443	4954745	-	303	951
PP_4365	AE015451.2	4954925	4955374	-	450	54
PP_4366	AE015451.2	4955384	4956754	-	1371	564
PP_4367	AE015451.2	4956729	4957517	-	789	383
PP_4368	AE015451.2	4957683	4958699	-	1017	641
PP_4369	AE015451.2	4958695	4960470	-	1776	692
PP_4370	AE015451.2	4960489	4960818	-	330	329
PP_4371	AE015451.2	4961085	4962437	-	1353	310
PP_4372	AE015451.2	4962440	4963654	-	1215	351
PP_4373	AE015451.2	4963885	4965357	-	1473	3410
PP_4374	AE015451.2	4965531	4965821	-	291	310
PP_4375	AE015451.2	4965843	4966235	-	393	613
PP_4376	AE015451.2	4966321	4967676	-	1356	1618
PP_4377	AE015451.2	4967763	4968104	-	342	398
PP_4378	AE015451.2	4968182	4970242	-	2061	8648
PP_4379	AE015451.2	4970639	4971565	-	927	1365
PP_4380	AE015451.2	4971985	4973547	-	1563	643
PP_4381	AE015451.2	4973564	4975603	-	2040	707
PP_4382	AE015451.2	4975619	4976770	-	1152	596
PP_4383	AE015451.2	4976785	4977891	-	1107	533
PP_4384	AE015451.2	4977907	4978599	-	693	335
PP_4385	AE015451.2	4978639	4979421	-	783	613
PP_4386	AE015451.2	4979472	4980209	-	738	437
PP_4387	AE015451.2	4980373	4980561	-	189	35
PP_4388	AE015451.2	4980632	4981951	-	1320	437
PP_4389	AE015451.2	4981983	4982681	-	699	257
PP_4390	AE015451.2	4982697	4983137	-	441	145
PP_4391	AE015451.2	4983143	4983550	-	408	138
PP_4392	AE015451.2	4983875	4984699	-	825	582
PP_4393	AE015451.2	4984755	4985681	-	927	877
PP_4394	AE015451.2	4985759	4986508	+	750	612
PP_4395	AE015451.2	4986676	4986987	+	312	1481
PP_4396	AE015451.2	4987040	4987504	+	465	958
PP_4397	AE015451.2	4987587	4988327	+	741	1150
PP_4398	AE015451.2	4988427	4989758	-	1332	630
PP_4399	AE015451.2	4989893	4991131	-	1239	236
PP_4400	AE015451.2	4991363	4991845	-	483	41
PP_4401	AE015451.2	4992044	4993273	+	1230	110
PP_4402	AE015451.2	4993317	4994333	+	1017	113
PP_4403	AE015451.2	4994337	4995605	+	1269	221
PP_4404	AE015451.2	4995611	4996987	+	1377	308
PP_4405	AE015451.2	4997105	4998100	-	996	340
PP_4406	AE015451.2	4998316	4998840	+	525	73
PP_4407	AE015451.2	4999148	5000527	+	1380	179
PP_4409	AE015451.2	5002216	5003643	+	1428	10
PP_4410	AE015451.2	5003649	5006945	+	3297	41
PP_5674	AE015451.2	5007019	5007615	+	597	15
PP_4411	AE015451.2	5008517	5009062	+	546	42
PP_4412	AE015451.2	5009062	5009637	+	576	36
PP_4413	AE015451.2	5009812	5010129	+	318	13
PP_4415	AE015451.2	5010491	5011588	+	1098	174
PP_5675	AE015451.2	5011693	5011914	+	222	53
PP_5676	AE015451.2	5012010	5012408	-	399	118
PP_5677	AE015451.2	5012423	5012638	-	216	92
PP_5678	AE015451.2	5013180	5013467	+	288	254
PP_4418	AE015451.2	5013565	5013885	+	321	159
PP_4419	AE015451.2	5014190	5014495	+	306	30
PP_4420	AE015451.2	5014543	5015349	+	807	49
PP_5679	AE015451.2	5015528	5015737	-	210	12
PP_4421	AE015451.2	5015974	5017362	-	1389	372
PP_4422	AE015451.2	5017387	5018856	-	1470	31
PP_4423	AE015451.2	5019119	5020111	-	993	9
PP_4424	AE015451.2	5020314	5020778	+	465	21
PP_4425	AE015451.2	5020835	5021599	-	765	24
PP_4426	AE015451.2	5021701	5022354	-	654	12
PP_4427	AE015451.2	5022357	5023010	-	654	18
PP_4428	AE015451.2	5023084	5023935	-	852	86
PP_4429	AE015451.2	5024179	5025576	+	1398	342
PP_4430	AE015451.2	5025687	5026676	+	990	63
PP_4431	AE015451.2	5026691	5027680	+	990	79
PP_4432	AE015451.2	5027733	5028920	+	1188	106
PP_4433	AE015451.2	5029362	5030711	+	1350	6
PP_4434	AE015451.2	5031209	5032504	+	1296	51
PP_4435	AE015451.2	5032482	5032832	+	351	29
PP_4437	AE015451.2	5033245	5033562	+	318	0
PP_4438	AE015451.2	5033562	5033894	+	333	0
PP_4439	AE015451.2	5033961	5035493	+	1533	8
PP_4441	AE015451.2	5036193	5036510	+	318	0
PP_4442	AE015451.2	5036510	5036842	+	333	0
PP_4443	AE015451.2	5036909	5038441	+	1533	0
PP_4444	AE015451.2	5038455	5038706	+	252	2
PP_4445	AE015451.2	5038700	5039455	+	756	25
PP_4446	AE015451.2	5039385	5040503	-	1119	126
PP_5680	AE015451.2	5040624	5041019	+	396	45
PP_4447	AE015451.2	5041684	5042931	+	1248	1275
PP_4448	AE015451.2	5042931	5044691	+	1761	2036
PP_5681	AE015451.2	5044965	5045198	-	234	162
PP_4449	AE015451.2	5045382	5045633	-	252	54
PP_5682	AE015451.2	5045729	5045935	-	207	26
PP_4450	AE015451.2	5046043	5046666	+	624	81
PP_5683	AE015451.2	5046783	5047016	+	234	28
PP_5684	AE015451.2	5047470	5047679	-	210	39
PP_5685	AE015451.2	5047685	5047930	-	246	44
PP_4451	AE015451.2	5048276	5049358	-	1083	20
PP_5686	AE015451.2	5049785	5050411	-	627	9
PP_5687	AE015451.2	5050419	5051060	-	642	4
PP_4452	AE015451.2	5051437	5052513	-	1077	35
PP_4453	AE015451.2	5052621	5054450	-	1830	250
PP_4454	AE015451.2	5054519	5055388	-	870	124
PP_4455	AE015451.2	5055388	5056326	-	939	127
PP_4456	AE015451.2	5056460	5057851	-	1392	166
PP_5688	AE015451.2	5057851	5058078	-	228	9
PP_4457	AE015451.2	5058128	5059252	-	1125	95
PP_4458	AE015451.2	5059256	5060833	-	1578	144
PP_4459	AE015451.2	5061324	5062418	+	1095	243
PP_4460	AE015451.2	5062619	5063542	+	924	185
PP_4461	AE015451.2	5063707	5064996	-	1290	17
PP_4462	AE015451.2	5065110	5065772	-	663	3
PP_4463	AE015451.2	5065772	5066590	-	819	9
PP_4464	AE015451.2	5066634	5067536	-	903	0
PP_4465	AE015451.2	5067955	5069304	-	1350	6
PP_4466	AE015451.2	5070017	5070886	-	870	77
PP_4467	AE015451.2	5071132	5072031	+	900	168
PP_5689	AE015451.2	5072284	5072850	-	567	5
PP_5690	AE015451.2	5073235	5073615	-	381	10
PP_5691	AE015451.2	5073678	5074121	-	444	5
PP_5692	AE015451.2	5074174	5074563	-	390	20
PP_4468	AE015451.2	5074745	5075233	+	489	184
PP_4469	AE015451.2	5075944	5076540	-	597	794
PP_5693	AE015451.2	5076543	5076809	-	267	604
PP_4470	AE015451.2	5076879	5077202	+	324	3290
PP_4471	AE015451.2	5077316	5078755	-	1440	476
PP_4472	AE015451.2	5079950	5080135	-	186	372
PP_4473	AE015451.2	5080306	5081538	-	1233	4661
PP_4474	AE015451.2	5081644	5084265	-	2622	7141
PP_4475	AE015451.2	5084653	5085657	-	1005	1506
PP_4476	AE015451.2	5085671	5085958	-	288	635
PP_4477	AE015451.2	5085976	5087322	-	1347	2025
PP_4478	AE015451.2	5087349	5088809	-	1461	1154
PP_4479	AE015451.2	5088813	5089838	-	1026	905
PP_4480	AE015451.2	5089920	5090936	-	1017	807
PP_4481	AE015451.2	5091087	5092304	-	1218	2121
PP_4482	AE015451.2	5092644	5093621	-	978	693
PP_4483	AE015451.2	5093723	5094484	-	762	742
PP_4484	AE015451.2	5094510	5095205	-	696	356
PP_4485	AE015451.2	5095205	5095891	-	687	394
PP_4486	AE015451.2	5095983	5096765	-	783	1797
PP_4487	AE015451.2	5097304	5099391	-	2088	2609
PP_4488	AE015451.2	5099660	5099911	+	252	1936
PP_4489	AE015451.2	5100070	5101626	-	1557	153
PP_4490	AE015451.2	5101884	5102669	+	786	124
PP_4491	AE015451.2	5102712	5103065	+	354	67
PP_5694	AE015451.2	5103258	5103383	+	126	1086
PP_4492	AE015451.2	5103775	5104974	+	1200	154
PP_4493	AE015451.2	5105094	5108111	-	3018	558
